inverter_name,event_name,event_code,event_type,time_start_utc,time_end_utc,duration_min,description
BJK-TS2-INV02,Alarm0005,5,Alarm,2026-04-13T06:32:57.5070000Z,2026-04-13T06:37:35.0600000Z,0.0,Grid abnormal
BJK-TS1-INV04,Alarm0005,5,Alarm,2026-04-13T06:32:58.5070000Z,2026-04-13T06:37:26.1250000Z,0.0,Grid abnormal
BJK-TS1-INV04,Alarm0012,12,Alarm,2026-04-13T06:32:58.5070000Z,2026-04-13T06:37:26.1250000Z,0.0,AC voltage abnormal
BJK-TS2-INV09,Alarm0012,12,Alarm,2026-04-13T06:32:58.5070000Z,2026-04-13T06:37:37.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV09,Alarm0005,5,Alarm,2026-04-13T06:32:58.5070000Z,2026-04-13T06:37:37.0600000Z,0.0,Grid abnormal
BJK-TS2-INV03,Alarm0012,12,Alarm,2026-04-13T06:32:59.5070000Z,2026-04-13T06:37:37.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV03,Alarm0005,5,Alarm,2026-04-13T06:32:59.5070000Z,2026-04-13T06:37:37.0600000Z,0.0,Grid abnormal
BJK-TS2-INV05,Alarm0005,5,Alarm,2026-04-13T06:33:00.5070000Z,2026-04-13T06:37:39.0600000Z,0.0,Grid abnormal
BJK-TS2-INV05,Alarm0012,12,Alarm,2026-04-13T06:33:00.5070000Z,2026-04-13T06:37:39.0600000Z,0.0,AC voltage abnormal
BJK-TS1-INV07,Alarm0012,12,Alarm,2026-04-13T06:33:01.5070000Z,2026-04-13T06:47:05.1870000Z,0.0,AC voltage abnormal
BJK-TS1-INV07,Alarm0005,5,Alarm,2026-04-13T06:33:01.5070000Z,2026-04-13T06:47:05.1870000Z,0.0,Grid abnormal
BJK-TS2-INV04,Alarm0005,5,Alarm,2026-04-13T06:33:01.5070000Z,2026-04-13T06:34:03.0800000Z,0.0,Grid abnormal
BJK-TS2-INV04,Alarm0012,12,Alarm,2026-04-13T06:33:01.5070000Z,2026-04-13T06:34:03.0800000Z,0.0,AC voltage abnormal
BJK-TS1-INV05,Alarm0005,5,Alarm,2026-04-13T06:33:02.5070000Z,2026-04-13T06:37:32.0600000Z,0.0,Grid abnormal
BJK-TS1-INV05,Alarm0012,12,Alarm,2026-04-13T06:33:02.5070000Z,2026-04-13T06:37:32.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV06,Alarm0005,5,Alarm,2026-04-13T06:33:02.5070000Z,2026-04-13T06:33:57.0800000Z,0.0,Grid abnormal
BJK-TS2-INV06,Alarm0012,12,Alarm,2026-04-13T06:33:02.5070000Z,2026-04-13T06:33:57.0800000Z,0.0,AC voltage abnormal
BJK-TS1-INV02,Alarm0005,5,Alarm,2026-04-13T06:33:23.1130000Z,2026-04-13T06:34:00.0800000Z,0.0,Grid abnormal
BJK-TS1-INV02,Alarm0012,12,Alarm,2026-04-13T06:33:23.1130000Z,2026-04-13T06:34:00.0800000Z,0.0,AC voltage abnormal
BJK-TS1-INV06,Alarm0012,12,Alarm,2026-04-13T06:33:23.1130000Z,2026-04-13T06:33:57.0800000Z,0.0,AC voltage abnormal
BJK-TS1-INV06,Alarm0005,5,Alarm,2026-04-13T06:33:23.1130000Z,2026-04-13T06:33:57.0800000Z,0.0,Grid abnormal
BJK-TS2-INV02,Alarm0015,15,Alarm,2026-04-13T06:33:58.0800000Z,2026-04-13T06:37:26.1250000Z,0.0,AC volt high
BJK-TS2-INV03,Alarm0015,15,Alarm,2026-04-13T06:34:00.0800000Z,2026-04-13T06:37:26.1250000Z,0.0,AC volt high
BJK-TS1-INV07,Alarm0015,15,Alarm,2026-04-13T06:34:02.0800000Z,2026-04-13T06:46:17.2290000Z,0.0,AC volt high
BJK-TS2-INV09,Alarm0015,15,Alarm,2026-04-13T06:34:04.0800000Z,2026-04-13T06:37:26.1250000Z,0.0,AC volt high
BJK-TS1-INV01,Alarm0015,15,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:46:17.2290000Z,0.0,AC volt high
BJK-TS1-INV01,Alarm0012,12,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T07:07:35.0870000Z,0.0,AC voltage abnormal
BJK-TS1-INV01,Alarm0005,5,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T07:07:45.0870000Z,0.0,Grid abnormal
BJK-TS1-INV02,Alarm0005,5,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:47:20.1870000Z,0.0,Grid abnormal
BJK-TS1-INV02,Alarm0012,12,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:47:20.1870000Z,0.0,AC voltage abnormal
BJK-TS1-INV02,Alarm0015,15,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:46:17.2290000Z,0.0,AC volt high
BJK-TS2-INV01,Alarm0005,5,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:46:17.2290000Z,0.0,Grid abnormal
BJK-TS2-INV01,Alarm0015,15,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:46:17.2290000Z,0.0,AC volt high
BJK-TS2-INV01,Alarm0012,12,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:46:17.2290000Z,0.0,AC voltage abnormal
BJK-TS2-INV04,Alarm0012,12,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:37:40.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV04,Alarm0005,5,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:37:40.0600000Z,0.0,Grid abnormal
BJK-TS2-INV06,Alarm0012,12,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:37:41.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV06,Alarm0005,5,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:37:41.0600000Z,0.0,Grid abnormal
BJK-TS2-INV07,Alarm0012,12,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:37:33.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV07,Alarm0005,5,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:37:33.0600000Z,0.0,Grid abnormal
BJK-TS2-INV08,Alarm0012,12,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:46:17.2290000Z,0.0,AC voltage abnormal
BJK-TS2-INV08,Alarm0005,5,Alarm,2026-04-13T06:37:26.1250000Z,2026-04-13T06:46:17.2290000Z,0.0,Grid abnormal
BJK-TS2-INV08,Alarm0015,15,Alarm,2026-04-13T06:37:35.0600000Z,2026-04-13T06:46:17.2290000Z,0.0,AC volt high
BJK-TS2-INV09,Alarm0005,5,Alarm,2026-04-13T06:38:21.0600000Z,2026-04-13T06:38:32.0600000Z,0.0,Grid abnormal
BJK-TS2-INV09,Alarm0012,12,Alarm,2026-04-13T06:38:21.0600000Z,2026-04-13T06:38:32.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV09,Alarm0012,12,Alarm,2026-04-13T06:38:54.0600000Z,2026-04-13T06:39:05.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV09,Alarm0005,5,Alarm,2026-04-13T06:38:54.0600000Z,2026-04-13T06:39:05.0600000Z,0.0,Grid abnormal
BJK-TS2-INV09,Alarm0005,5,Alarm,2026-04-13T06:39:16.0600000Z,2026-04-13T06:39:27.0600000Z,0.0,Grid abnormal
BJK-TS2-INV09,Alarm0012,12,Alarm,2026-04-13T06:39:16.0600000Z,2026-04-13T06:39:27.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV09,Alarm0012,12,Alarm,2026-04-13T06:39:49.0600000Z,2026-04-13T06:40:33.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV09,Alarm0005,5,Alarm,2026-04-13T06:39:49.0600000Z,2026-04-13T06:40:33.0600000Z,0.0,Grid abnormal
BJK-TS2-INV02,Alarm0005,5,Alarm,2026-04-13T06:39:56.0600000Z,2026-04-13T06:40:04.0600000Z,0.0,Grid abnormal
BJK-TS2-INV02,Alarm0012,12,Alarm,2026-04-13T06:39:56.0600000Z,2026-04-13T06:40:04.0600000Z,0.0,AC voltage abnormal
BJK-TS2-INV09,Alarm0005,5,Alarm,2026-04-13T06:41:49.7990000Z,2026-04-13T06:42:00.7990000Z,0.0,Grid abnormal
BJK-TS2-INV09,Alarm0012,12,Alarm,2026-04-13T06:41:49.7990000Z,2026-04-13T06:42:00.7990000Z,0.0,AC voltage abnormal
