inverter_name,event_name,event_code,event_type,time_start_utc,time_end_utc,duration_min,description
AGR-TS1-INV01,Alarm_0,0,Alarm,2026-04-20T07:51:44.9890000Z,2026-04-20T07:51:57.0890000Z,0.0, 
AGR-TS1-INV02,Alarm_0,0,Alarm,2026-04-20T07:51:46.9890000Z,2026-04-20T07:52:00.1890000Z,0.0, 
AGR-TS1-INV03,Alarm_0,0,Alarm,2026-04-20T07:51:49.0890000Z,2026-04-20T07:52:02.1890000Z,0.0, 
AGR-TS1-INV03,Alarm_0,0,Alarm,2026-04-20T07:55:09.9890000Z,2026-04-20T07:58:06.7890000Z,0.0, 
AGR-TS1-INV03,Alarm_0,0,Alarm,2026-04-20T08:53:09.4890000Z,2026-04-20T09:05:49.9880000Z,0.0, 
AGR-TS1-INV01,Alarm_0,0,Alarm,2026-04-20T08:53:18.5890000Z,2026-04-20T09:05:45.9880000Z,0.0, 
AGR-TS1-INV02,Alarm_0,0,Alarm,2026-04-20T08:53:20.5890000Z,2026-04-20T09:05:47.9890000Z,0.0, 
AGR-TS1-INV01,Alarm_0,0,Alarm,2026-04-21T11:49:59.4880000Z,2026-04-21T11:49:59.4880000Z,0.0, 
AGR-TS1-INV03,Alarm_0,0,Alarm,2026-04-21T11:49:59.4880000Z,2026-04-21T11:49:59.4880000Z,0.0, 
AGR-TS1-INV02,Alarm_0,0,Alarm,2026-04-21T11:50:01.4890000Z,2026-04-21T11:50:01.4890000Z,0.0, 
AGR-TS1-INV01,Alarm_0,0,Alarm,2026-04-23T10:42:50.9850000Z,2026-04-23T10:42:52.9840000Z,0.0, 
