date,inverter_name,energy_kwh,max_power_kw,rated_kw,capacity_factor_pct
2026-02-02,TNG-TS2-INV22,90.86,19.4,291.0,1.3
2026-02-02,TNG-TS2-INV23,134.51,27.76,291.0,1.93
2026-02-02,TNG-TS2-INV24,138.45,28.13,291.0,1.98
2026-02-02,TNG-TS2-INV25,121.7,24.72,291.0,1.74
2026-02-02,TNG-TS2-INV26,47.07,10.0,290.0,0.68
2026-02-02,TNG-TS2-INV27,19.39,4.45,260.0,0.31
2026-02-03,TNG-TS1-INV01,789.28,245.67,283.0,11.62
2026-02-03,TNG-TS1-INV02,685.19,219.06,283.0,10.09
2026-02-03,TNG-TS1-INV03,661.22,207.88,283.0,9.74
2026-02-03,TNG-TS1-INV04,630.45,196.87,283.0,9.28
2026-02-03,TNG-TS1-INV05,584.33,187.5,283.0,8.6
2026-02-03,TNG-TS1-INV06,462.72,150.76,260.0,7.42
2026-02-03,TNG-TS1-INV07,585.99,182.18,283.0,8.63
2026-02-03,TNG-TS1-INV08,652.72,218.03,283.0,9.61
2026-02-03,TNG-TS1-INV09,647.06,205.58,282.0,9.56
2026-02-03,TNG-TS2-INV21,512.1,170.31,291.0,7.33
2026-02-03,TNG-TS2-INV22,422.76,134.62,291.0,6.05
2026-02-03,TNG-TS2-INV23,551.37,185.3,291.0,7.89
2026-02-03,TNG-TS2-INV24,524.15,167.53,291.0,7.51
2026-02-03,TNG-TS2-INV25,535.25,178.43,291.0,7.66
2026-02-03,TNG-TS2-INV26,248.62,75.43,290.0,3.57
2026-02-03,TNG-TS2-INV27,0.0,0.0,260.0,0.0
2026-02-04,TNG-TS1-INV01,159.21,42.24,283.0,2.34
2026-02-04,TNG-TS1-INV02,158.04,41.1,283.0,2.33
2026-02-04,TNG-TS1-INV03,157.6,41.46,283.0,2.32
2026-02-04,TNG-TS1-INV04,157.85,41.62,283.0,2.32
2026-02-04,TNG-TS1-INV05,138.57,36.1,283.0,2.04
2026-02-04,TNG-TS1-INV06,107.28,26.66,260.0,1.72
2026-02-04,TNG-TS1-INV07,151.43,41.27,283.0,2.23
2026-02-04,TNG-TS1-INV08,152.02,40.75,283.0,2.24
2026-02-04,TNG-TS1-INV09,144.12,39.59,282.0,2.13
2026-02-04,TNG-TS2-INV21,113.83,28.11,291.0,1.63
2026-02-04,TNG-TS2-INV22,90.87,23.02,291.0,1.3
2026-02-04,TNG-TS2-INV23,145.42,39.45,291.0,2.08
2026-02-04,TNG-TS2-INV24,148.91,40.67,291.0,2.13
2026-02-04,TNG-TS2-INV25,136.21,35.23,291.0,1.95
2026-02-04,TNG-TS2-INV26,57.67,14.55,290.0,0.83
2026-02-04,TNG-TS2-INV27,0.0,0.0,260.0,0.0
2026-02-05,TNG-TS1-INV01,50.45,10.56,283.0,0.74
2026-02-05,TNG-TS1-INV02,54.03,11.05,283.0,0.8
2026-02-05,TNG-TS1-INV03,52.6,10.28,283.0,0.77
2026-02-05,TNG-TS1-INV04,54.09,10.12,283.0,0.8
2026-02-05,TNG-TS1-INV05,46.58,8.65,283.0,0.69
2026-02-05,TNG-TS1-INV06,40.71,7.79,260.0,0.65
2026-02-05,TNG-TS1-INV07,50.06,9.83,283.0,0.74
2026-02-05,TNG-TS1-INV08,48.06,9.79,283.0,0.71
2026-02-05,TNG-TS1-INV09,44.74,9.06,282.0,0.66
2026-02-05,TNG-TS2-INV21,38.85,7.36,291.0,0.56
2026-02-05,TNG-TS2-INV22,29.65,6.03,291.0,0.42
2026-02-05,TNG-TS2-INV23,44.11,9.1,291.0,0.63
2026-02-05,TNG-TS2-INV24,47.62,9.76,291.0,0.68
2026-02-05,TNG-TS2-INV25,47.75,9.48,291.0,0.68
2026-02-05,TNG-TS2-INV26,19.54,3.66,290.0,0.28
2026-02-05,TNG-TS2-INV27,0.0,0.0,260.0,0.0
2026-02-06,TNG-TS1-INV01,23.34,5.1,283.0,0.34
2026-02-06,TNG-TS1-INV02,26.55,5.46,283.0,0.39
2026-02-06,TNG-TS1-INV03,25.42,5.29,283.0,0.37
2026-02-06,TNG-TS1-INV04,28.96,5.71,283.0,0.43
2026-02-06,TNG-TS1-INV05,23.0,4.86,283.0,0.34
2026-02-06,TNG-TS1-INV06,20.98,4.4,260.0,0.34
2026-02-06,TNG-TS1-INV07,26.24,5.37,283.0,0.39
2026-02-06,TNG-TS1-INV08,23.64,5.1,283.0,0.35
2026-02-06,TNG-TS1-INV09,20.83,4.52,282.0,0.31
2026-02-06,TNG-TS2-INV21,21.27,4.51,291.0,0.3
2026-02-06,TNG-TS2-INV22,16.94,3.8,291.0,0.24
2026-02-06,TNG-TS2-INV23,20.86,4.66,291.0,0.3
2026-02-06,TNG-TS2-INV24,23.54,5.08,291.0,0.34
2026-02-06,TNG-TS2-INV25,25.44,5.39,291.0,0.36
2026-02-06,TNG-TS2-INV26,18.23,3.88,290.0,0.26
2026-02-06,TNG-TS2-INV27,0.0,0.0,260.0,0.0
2026-02-07,TNG-TS1-INV01,18.37,6.06,283.0,0.27
2026-02-07,TNG-TS1-INV02,22.07,6.34,283.0,0.32
