time_start,zone,mfrr_up_price_eur_mwh,mfrr_up_volume_mwh,mfrr_down_price_eur_mwh,mfrr_down_volume_mwh
2025-08-01T21:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T21:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T22:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T22:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T22:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T22:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T23:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T23:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T23:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T23:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T00:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T00:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T00:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T00:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T01:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T01:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T01:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T01:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T02:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T02:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T02:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T02:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T03:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T03:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T03:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T03:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T04:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T04:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T04:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T04:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T05:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T05:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T05:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T05:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T06:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T06:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T06:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T06:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T07:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T07:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T07:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T07:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T08:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T08:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T08:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T08:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T09:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T09:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T09:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-02T09:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-02T10:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-02T10:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-02T10:00:00,SE3,0.0,0.0,0.0,0.0
