PVSYST 7.4.8
;File;File date;Description
Project;221208 - Lundby.PRJ;04/07/25 15h48;221208 - Lundby;
Geographical Site;Grunnarp_Solcast_TMY.SIT;04/07/25 15h48;Grunnarp;Sweden;Europe;;
Weather data;Grunnarp_Solcast_TMY.MET;22/05/25 11h37;Grunnarp;Solcast TMY;TMY;
Simulation variant;221208 - Lundby.VD1;07/11/25 15h27;251014- Lundby - PVsyst report- Grid Studies-Final run- 66% 33% 720 725;
Simulation date;;19/11/25 09h43

Simulation:;Hourly values; from 01/01/90; to 31/12/90 

date;GlobInc;GlobEff;EArray;E_Grid;PR;HSol;ShdLoss;GlobHor;T_Amb;OhmLoss;EACOhmL;EOutInv;EArrRef;EArrNom;IL_Imax;IL_Pmax;InvLoss;IL_Pmin;IL_Oper;IL_Vmin;IL_Vmax;EArrMPP;EMVOhmL;IArray;UArray;IAMLoss;SlgLoss;TempLss;LIDLoss;EGrdLim;EMVTrfL;DiffHor;BeamHor;WindVel
    ;W/m�;W/m�;kW;kW;ratio;�;W/m�;W/m�;캜;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;A;V;W/m�;W/m�;kW;kW;kW;kW;W/m�;W/m�;m/s

22/10/90 12:00;61.667;55.576;489.83;468.96;0.8849;21.413;3.6762;67.003;9.9998;0.4209;0.3346;477.89;529.94;513.6;0;0;11.937;0;11.937;0;0;489.83;0.0434;476.83;1027.3;1.9067;0.5602;-22.094;5.0961;0;4.9654;67;0.0033;5.5999
22/10/90 13:00;23.425;20.927;178.33;148.79;0.7391;19.04;1.5382;26.998;10.1;0.1385;0.0351;154.76;201.3;194.88;0;0;23.576;0;23.576;0;0;178.33;0.0046;180.08;990.3;0.7714;0.2109;-9.1546;1.8565;0;4.7636;26.998;0;5.5999
22/10/90 14:00;27.134;24.316;208.28;180.61;0.7746;14.724;1.7488;31.001;10.1;0.1631;0.0511;186.84;233.18;226.04;0;0;21.436;0;21.436;0;0;208.28;0.0066;209.07;996.21;0.8496;0.2451;-10.505;2.168;0;4.7744;31.001;0;5.0001
22/10/90 15:00;18.937;17.055;143.84;112.16;0.6892;8.8468;1.2391;21.997;9.9998;0.1107;0.0203;117.82;162.74;158.64;0;0;26.02;0;26.02;0;0;143.84;0.0026;146.4;982.5;0.4894;0.1719;-7.602;1.4972;0;4.7537;21.997;0;4.0999
22/10/90 16:00;0;0;0;-4.866;0;2.8181;0;4.0031;9.9998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;3.9997;0.0034;3.8001
22/10/90 17:00;0;0;0;-5.066;0;0;0;0;9.7997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.5999
22/10/90 18:00;0;0;0;-5.066;0;0;0;0;9.5;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.5001
22/10/90 19:00;0;0;0;-5.066;0;0;0;0;9.4003;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.3001
22/10/90 20:00;0;0;0;-5.066;0;0;0;0;9.2002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3
22/10/90 21:00;0;0;0;-5.066;0;0;0;0;9.0999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;2.8999
22/10/90 22:00;0;0;0;-5.066;0;0;0;0;9.0002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3
22/10/90 23:00;0;0;0;-5.066;0;0;0;0;9.0002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.3001
23/10/90 00:00;0;0;0;-5.066;0;0;0;0;9.0002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.7
23/10/90 01:00;0;0;0;-5.066;0;0;0;0;9.0002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.2
23/10/90 02:00;0;0;0;-5.066;0;0;0;0;9.0002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.3001
23/10/90 03:00;0;0;0;-5.066;0;0;0;0;8.8999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.4
23/10/90 04:00;0;0;0;-5.066;0;0;0;0;8.8002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.5999
23/10/90 05:00;0;0;0;-5.066;0;0;0;0;8.6001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.8001
23/10/90 06:00;0;0;0;-5.066;0;0;0;0;8.2001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.2
23/10/90 07:00;10.404;9.6149;79.136;43.512;0.4867;3.2466;0.6703;11.996;7.8;0.0598;0.0035;48.623;89.411;89.149;0;0;30.513;0;30.513;0;0;79.136;0.0004;81.83;967.08;0.1864;0.0969;-5.0388;0.8235;0;4.7423;11.996;0;5.5999
23/10/90 08:00;42.759;38.614;337.16;317.77;0.8648;9.6024;2.4226;45.005;7.3999;0.2722;0.155;325.23;367.46;355.47;0;0;11.936;0;11.936;0;0;337.16;0.0201;329.48;1023.3;1.3672;0.3893;-18.894;3.5064;0;4.8444;44.998;0.0073;5.5999
23/10/90 09:00;80.253;72.871;649.49;626.46;0.9083;15.234;4.3171;82.005;7.1999;0.5824;0.5945;637.05;689.67;668.44;0;0;12.441;0;12.441;0;0;649.49;0.0772;620.97;1045.9;2.39;0.7347;-33.361;6.7528;0;5.1405;82.003;0.0013;5.5999
23/10/90 10:00;65.165;58.831;523.58;502.41;0.8972;19.237;3.8079;69.995;7.1002;0.4499;0.3836;511.68;560.01;542.84;0;0;11.894;0;11.894;0;0;523.58;0.0498;503.83;1039.2;1.9866;0.5931;-28.06;5.4465;0;4.9984;69.995;0;5.9
23/10/90 11:00;82.373;74.554;667.6;644.29;0.9102;21.248;4.6769;87.005;7.1002;0.6022;0.6287;655.08;707.88;686.5;0;0;12.518;0;12.518;0;0;667.6;0.0816;637.67;1046.9;2.4558;0.7516;-34.35;6.9436;0;5.1634;86.998;0.0072;5.9
23/10/90 12:00;68.841;62.144;553.86;532.25;0.8997;21.059;4.0287;73.998;7.3002;0.4813;0.4301;541.83;591.6;573.49;0;0;12.035;0;12.035;0;0;553.86;0.0558;532.39;1040.3;2.0994;0.6265;-29.082;5.7617;0;5.0297;73.997;0.0011;6.0001
23/10/90 13:00;71.643;64.792;577.02;555.05;0.9015;18.69;4.0996;76.006;7.5002;0.5057;0.4674;564.87;615.68;596.92;0;0;12.145;0;12.145;0;0;577.02;0.0607;554.27;1041.1;2.1555;0.6532;-29.734;6.0017;0;5.0549;76;0.006;6.0001
23/10/90 14:00;34.811;31.273;272.5;248.99;0.8323;14.382;2.1736;38.994;7.5002;0.2155;0.0959;255.82;299.15;289.98;0;0;16.676;0;16.676;0;0;272.5;0.0124;268.46;1015.1;1.0801;0.3152;-15.602;2.8358;0;4.8046;38.994;0;5.7999
23/10/90 15:00;21.899;19.735;168.71;138.65;0.7367;8.5161;1.3965;25.003;7.5002;0.1294;0.0306;144.52;188.2;183.2;0;0;24.182;0;24.182;0;0;168.71;0.004;169.17;997.24;0.5896;0.1989;-10.181;1.7558;0;4.7606;25;0.0033;5.2999
23/10/90 16:00;11.751;10.72;88.63;53.592;0.5307;2.6183;0.7151;12.994;7.3002;0.0669;0.0051;58.782;100.99;99.08;0;0;29.848;0;29.848;0;0;88.63;0.0007;91.055;973.38;0.309;0.1081;-5.7405;0.922;0;4.7434;12.994;0;5.0999
23/10/90 17:00;0;0;0;-5.066;0;0;0;0;6.9998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0999
23/10/90 18:00;0;0;0;-5.066;0;0;0;0;6.7001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.2
23/10/90 19:00;0;0;0;-5.066;0;0;0;0;6.3;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.4
23/10/90 20:00;0;0;0;-5.066;0;0;0;0;5.8999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.5001
23/10/90 21:00;0;0;0;-5.066;0;0;0;0;5.6002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0999
23/10/90 22:00;0;0;0;-5.066;0;0;0;0;5.2001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.8001
23/10/90 23:00;0;0;0;-5.066;0;0;0;0;4.8998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0001
24/10/90 00:00;0;0;0;-5.066;0;0;0;0;4.8998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.2
24/10/90 01:00;0;0;0;-5.066;0;0;0;0;5.0998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0999
24/10/90 02:00;0;0;0;-5.066;0;0;0;0;5.2998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.2
24/10/90 03:00;0;0;0;-5.066;0;0;0;0;5.2998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.4
24/10/90 04:00;0;0;0;-5.066;0;0;0;0;5.2998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.5999
24/10/90 05:00;0;0;0;-5.066;0;0;0;0;5.4002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.7
24/10/90 06:00;0;0;0;-5.066;0;0;0;0;5.4002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.7
24/10/90 07:00;0;0;0;-4.866;0;3.0787;0;5.0006;5.4999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;5.0006;0;6.2
24/10/90 08:00;29.833;26.887;233.63;207.74;0.8103;9.3002;1.8189;32.996;5.8002;0.1814;0.0672;214.21;256.37;248.8;0;0;19.426;0;19.426;0;0;233.63;0.0087;230.1;1015.3;0.8817;0.271;-14.896;2.4308;0;4.7853;32.996;0;6.7001
24/10/90 09:00;56.135;50.704;449.93;429.87;0.8911;14.915;3.2528;59.994;6.1;0.3756;0.2816;438.4;482.41;467.52;0;0;11.53;0;11.53;0;0;449.93;0.0366;433.63;1037.6;1.7127;0.5112;-26.055;4.68;0;4.9297;59.994;0;6.7999
24/10/90 10:00;57.048;51.416;456.7;436.51;0.8904;18.902;3.3999;62.002;6.5998;0.3829;0.2903;445.11;490.25;475.12;0;0;11.59;0;11.59;0;0;456.7;0.0377;440.7;1036.3;1.7619;0.5183;-25.697;4.7514;0;4.9355;61.998;0.0039;6.7001
24/10/90 11:00;106.6;96.933;872.12;844.94;0.9223;20.902;5.7205;109;6.9998;0.8403;1.0786;858.06;916.11;889.06;0;0;14.063;0;14.063;0;0;872.12;0.14;826.51;1055.2;3.0508;0.9774;-42.83;9.068;0;5.4665;109;0.0032;6.5001
24/10/90 12:00;89.04;80.716;723.48;699.17;0.9137;20.709;4.96;93.003;7.1999;0.665;0.7397;710.58;765.18;742.22;0;0;12.9;0;12.9;0;0;723.48;0.096;689.63;1049.1;2.6197;0.8138;-36.456;7.524;0;5.2382;93.001;0.0026;6.7001
24/10/90 13:00;56.154;50.615;447.88;427.74;0.8864;18.343;3.3437;61.005;7.5999;0.3758;0.2788;436.26;482.57;467.67;0;0;11.617;0;11.617;0;0;447.88;0.0362;433.87;1032.3;1.7329;0.5102;-23.879;4.6595;0;4.9278;60.997;0.0079;7.2001
24/10/90 14:00;35.841;32.215;280.65;257.64;0.8365;14.044;2.2241;40.005;7.8;0.2228;0.1025;264.55;308.01;298.57;0;0;16.098;0;16.098;0;0;280.65;0.0133;276.46;1015.1;1.1091;0.3247;-15.741;2.9204;0;4.8091;39.997;0.008;7.9
24/10/90 15:00;18.954;17.08;145.01;113.45;0.6965;8.1894;1.2354;21.997;8;0.1108;0.0208;119.12;162.88;158.81;0;0;25.888;0;25.888;0;0;145.01;0.0027;146.51;989.7;0.4849;0.1721;-8.6419;1.5094;0;4.754;21.997;0;8.2001
24/10/90 16:00;0;0;0;-4.866;0;2.422;0;3.0055;7.8997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;2.9981;0.0074;8.1
24/10/90 17:00;0;0;0;-5.066;0;0;0;0;7.5999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.0001
24/10/90 18:00;0;0;0;-5.066;0;0;0;0;7.3999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.2999
24/10/90 19:00;0;0;0;-5.066;0;0;0;0;7.5999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.7001
24/10/90 20:00;0;0;0;-5.066;0;0;0;0;7.8;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.6
24/10/90 21:00;0;0;0;-5.066;0;0;0;0;8;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4
24/10/90 22:00;0;0;0;-5.066;0;0;0;0;8.4998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.4
24/10/90 23:00;0;0;0;-5.066;0;0;0;0;9.0002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.7001
25/10/90 00:00;0;0;0;-5.066;0;0;0;0;9.2002;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.6
25/10/90 01:00;0;0;0;-5.066;0;0;0;0;9.5997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.7
25/10/90 02:00;0;0;0;-5.066;0;0;0;0;10.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.5999
25/10/90 03:00;0;0;0;-5.066;0;0;0;0;10.9;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.2999
25/10/90 04:00;0;0;0;-5.066;0;0;0;0;11.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.5001
25/10/90 05:00;0;0;0;-5.066;0;0;0;0;12.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0001
25/10/90 06:00;0;0;0;-5.066;0;0;0;0;12.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.8001
25/10/90 07:00;0;0;0;-4.866;0;2.9112;0;5.0006;12.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;5.0006;0;5.0001
25/10/90 08:00;30.995;27.945;238.05;212.17;0.7965;8.9993;1.8662;33.994;12;0.1894;0.0701;218.67;266.36;258.35;0;0;19.379;0;19.379;0;0;238.05;0.0091;239.26;994.96;0.9287;0.2817;-10.303;2.4766;0;4.7872;33.994;0;4.7
25/10/90 09:00;15.187;13.546;112.62;78.982;0.6052;14.597;1.0331;17.994;11.9;0.0868;0.0104;84.374;130.52;126.5;0;0;28.247;0;28.247;0;0;112.62;0.0014;116.54;966.37;0.4866;0.1365;-5.3495;1.1727;0;4.747;17.994;0;3.8001
25/10/90 10:00;29.787;26.656;228.08;201.58;0.7875;18.569;1.9216;33.994;11.7;0.1808;0.0634;208;255.98;247.86;0;0;20.082;0;20.082;0;0;228.08;0.0082;229.42;994.15;0.9695;0.2687;-10.164;2.3741;0;4.7827;33.994;0;2.7
25/10/90 11:00;46.869;42.108;366.21;346.92;0.8613;20.558;2.8921;52.001;11.6;0.3035;0.1843;354.65;402.78;390.17;0;0;11.56;0;11.56;0;0;366.21;0.0239;361.94;1011.8;1.4865;0.4244;-15.395;3.8109;0;4.8641;52.001;0;3.5001
25/10/90 12:00;29.785;26.643;228.39;201.94;0.7889;20.361;1.9248;33.994;11.2;0.1807;0.0636;208.35;255.96;247.79;0;0;20.039;0;20.039;0;0;228.39;0.0083;229.34;995.89;0.9772;0.2685;-10.559;2.3775;0;4.7828;33.994;0;6.7001
25/10/90 13:00;155.98;136.42;1195.4;1161.2;0.8663;18;14.588;133;10.7;1.2902;2.0344;1178.4;1340.4;1234;0;0;16.955;0;16.955;0;0;1195.4;0.2641;1136.3;1052;3.6725;1.3761;-41.401;12.414;0;6.1103;124;8.9919;6.9
25/10/90 14:00;253.81;202.76;1650.4;1605.6;0.7361;13.71;43.02;147;10.8;2.0184;3.8904;1629.6;2181.2;1788.8;0;0;20.779;0;20.779;0;0;1650.4;0.5051;1556.7;1060.2;5.9972;2.047;-50.163;17.101;0;7.3605;82.998;64.001;7.1
25/10/90 15:00;175.52;115.85;888.6;860.9;0.5708;7.8666;49.982;83.002;10.8;0.8691;1.1196;874.22;1508.3;1022.7;0;0;14.379;0;14.379;0;0;888.6;0.1454;847.97;1047.9;8.5127;1.1697;-35.792;9.2056;0;5.4941;44.998;38.004;7.1
25/10/90 16:00;55.198;15.072;104.31;70.22;0.148;2.3504;24.225;15.999;10.6;0.0792;0.0084;75.542;474.35;136.38;0;0;28.769;0;28.769;0;0;104.31;0.0011;106.93;975.5;2.5977;0.1521;-6.3187;1.083;0;4.7456;9.0009;6.9984;6.4
25/10/90 17:00;0;0;0;-5.066;0;0;0;0;10.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.0999
25/10/90 18:00;0;0;0;-5.066;0;0;0;0;10.7;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.4
25/10/90 19:00;0;0;0;-5.066;0;0;0;0;11.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.1
25/10/90 20:00;0;0;0;-5.066;0;0;0;0;11.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.7001
25/10/90 21:00;0;0;0;-5.066;0;0;0;0;11.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.7999
25/10/90 22:00;0;0;0;-5.066;0;0;0;0;11.3;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.5001
25/10/90 23:00;0;0;0;-5.066;0;0;0;0;11.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.2999
26/10/90 00:00;0;0;0;-5.066;0;0;0;0;11.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.2001
26/10/90 01:00;0;0;0;-5.066;0;0;0;0;11.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.1
26/10/90 02:00;0;0;0;-5.066;0;0;0;0;11.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.1
26/10/90 03:00;0;0;0;-5.066;0;0;0;0;11.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.1
26/10/90 04:00;0;0;0;-5.066;0;0;0;0;11.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;7.0001
26/10/90 05:00;0;0;0;-5.066;0;0;0;0;11.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.9
26/10/90 06:00;0;0;0;-5.066;0;0;0;0;11.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.7999
26/10/90 07:00;0;0;0;-4.866;0;2.8635;0;8.0061;11.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;7.9994;0.0068;6.7999
26/10/90 08:00;56.246;46.754;393.93;374.31;0.7744;8.6998;7.078;48.995;11.5;0.329;0.2141;382.3;483.36;426.26;0;0;11.63;0;11.63;0;0;393.93;0.0278;387.69;1016.1;1.9736;0.4715;-16.745;4.0931;0;4.8842;46;2.9959;7.1
26/10/90 09:00;303.2;242.4;1955.2;1902.9;0.7303;14.282;52.038;164;11.8;2.5966;5.4682;1932;2605.6;2131.4;0;0;23.187;0;23.187;0;0;1955.2;0.71;1845.3;1059.5;6.3075;2.4475;-47.111;20.254;0;8.4232;82.998;80.998;6.9
26/10/90 10:00;468.75;391.28;3146.7;3056;0.7586;18.238;67.631;242;12;5.4595;14.166;3109.6;4028.3;3414.8;0;0;37.142;0;37.142;0;0;3146.7;1.8393;2969.9;1059.6;5.8403;3.9515;-37.07;32.587;0;14.282;80;162;6.4
26/10/90 11:00;390.54;335.1;2760.4;2683.1;0.7995;20.217;46.736;237;12.2;4.4178;10.902;2728;3356.2;2949.2;0;0;32.443;0;32.443;0;0;2760.4;1.4155;2602.6;1060.6;5.3287;3.3833;-42.038;28.606;0;12.083;129;108;6.4
26/10/90 12:00;423.48;360.93;2943;2859.4;0.7857;20.018;53.597;240;12.2;4.8981;12.391;2908.3;3639.3;3166.1;0;0;34.67;0;34.67;0;0;2943;1.6088;2776.5;1060;5.2944;3.6445;-39.319;30.49;0;13.086;114;126;6.5001
26/10/90 13:00;174.58;149.79;1276.5;1240.4;0.8268;17.66;19.801;129;12.2;1.4185;2.3211;1258.7;1500.3;1342.2;0;0;17.749;0;17.749;0;0;1276.5;0.3014;1216.4;1049.4;3.5291;1.5115;-37.524;13.245;0;6.3034;105;24.005;6.5001
26/10/90 14:00;230.7;184.05;1504.8;1463.4;0.7381;13.381;39.203;138;12.2;1.7808;3.2312;1485.1;1982.6;1629.8;0;0;19.672;0;19.672;0;0;1504.8;0.4195;1427.9;1053.9;5.6119;1.8579;-41.224;15.597;0;6.9164;87.999;49.996;6.2
26/10/90 15:00;87.129;66.499;556.69;534.8;0.7142;7.548;16.457;64.995;11.7;0.4916;0.4342;544.41;748.76;601.13;0;0;12.287;0;12.287;0;0;556.69;0.0564;541.67;1027.7;3.5367;0.6708;-22.032;5.7799;0;5.0325;59;5.9946;6.0999
26/10/90 16:00;40.05;11.597;82.979;47.57;0.1382;2.161;16.732;12.994;11.2;0.0632;0.0041;52.712;344.17;105.78;0;0;30.267;0;30.267;0;0;82.979;0.0005;86.206;962.58;1.7427;0.117;-4.755;0.8622;0;4.7427;9.0009;3.9929;5.7
26/10/90 17:00;0;0;0;-5.066;0;0;0;0;10.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.4
26/10/90 18:00;0;0;0;-5.066;0;0;0;0;10.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.5999
26/10/90 19:00;0;0;0;-5.066;0;0;0;0;10.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.7999
26/10/90 20:00;0;0;0;-5.066;0;0;0;0;9.9998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.9
26/10/90 21:00;0;0;0;-5.066;0;0;0;0;9.9001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.7
26/10/90 22:00;0;0;0;-5.066;0;0;0;0;9.7997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.5999
26/10/90 23:00;0;0;0;-5.066;0;0;0;0;9.5997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.3001
27/10/90 00:00;0;0;0;-5.066;0;0;0;0;9.4003;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;2.7
27/10/90 01:00;0;0;0;-5.066;0;0;0;0;8.8999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.3001
27/10/90 02:00;0;0;0;-5.066;0;0;0;0;8.6001;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.0999
27/10/90 03:00;0;0;0;-5.066;0;0;0;0;8.2998;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.0001
27/10/90 04:00;0;0;0;-5.066;0;0;0;0;8.0997;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.5001
27/10/90 05:00;0;0;0;-5.066;0;0;0;0;7.8;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.5999
27/10/90 06:00;0;0;0;-5.066;0;0;0;0;7.3999;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.5001
27/10/90 07:00;19.638;15.571;129.15;96.631;0.5726;2.6964;0.6974;14.004;6.7998;0.0978;0.0153;102.17;168.76;141.33;0;0;26.981;0;26.981;0;0;129.15;0.002;130.39;990.43;1.5612;0.1571;-8.2867;1.3412;0;4.7503;13.001;1.0037;5.4
27/10/90 08:00;48.971;44.274;388.05;368.8;0.8764;8.4016;2.5821;48.995;6.5001;0.3176;0.2079;376.74;420.84;405.67;0;0;11.312;0;11.312;0;0;388.05;0.027;376.21;1031.5;1.7037;0.4464;-22.423;4.0339;0;4.8801;48.995;0;4.9
27/10/90 09:00;175.04;143.62;1209.6;1175.6;0.7815;13.968;25.893;118.01;6.5998;1.286;2.0852;1193;1504.2;1280.5;0;0;16.602;0;16.602;0;0;1209.6;0.2707;1133.7;1067;4.1164;1.4494;-57.998;12.545;0;6.1445;86.998;31.008;4.5999
