ar,region,effektklass,solcellsanlaggningar_antal,installerad_effekt_(mw)
2023,1982 Fagersta,Totalt,213.0,2.7
2023,1983 Köping,< 20 kW,824.0,8.73
2023,1983 Köping,20 kW - 1 000 kW,116.0,5.23
2023,1983 Köping,> 1 000 kW,0.0,0.0
2023,1983 Köping,Totalt,940.0,13.96
2023,1984 Arboga,< 20 kW,579.0,5.67
2023,1984 Arboga,20 kW - 1 000 kW,52.0,2.22
2023,1984 Arboga,> 1 000 kW,0.0,0.0
2023,1984 Arboga,Totalt,631.0,7.89
2023,2021 Vansbro,< 20 kW,171.0,1.91
2023,2021 Vansbro,20 kW - 1 000 kW,19.0,0.95
2023,2021 Vansbro,> 1 000 kW,0.0,0.0
2023,2021 Vansbro,Totalt,190.0,2.85
2023,2023 Malung-Sälen,< 20 kW,245.0,2.74
2023,2023 Malung-Sälen,20 kW - 1 000 kW,24.0,1.24
2023,2023 Malung-Sälen,> 1 000 kW,0.0,0.0
2023,2023 Malung-Sälen,Totalt,269.0,3.98
2023,2026 Gagnef,< 20 kW,422.0,4.4
2023,2026 Gagnef,20 kW - 1 000 kW,18.0,0.96
2023,2026 Gagnef,> 1 000 kW,0.0,0.0
2023,2026 Gagnef,Totalt,440.0,5.36
2023,2029 Leksand,< 20 kW,694.0,6.96
2023,2029 Leksand,20 kW - 1 000 kW,28.0,0.94
2023,2029 Leksand,> 1 000 kW,0.0,0.0
2023,2029 Leksand,Totalt,722.0,7.89
2023,2031 Rättvik,< 20 kW,472.0,4.72
2023,2031 Rättvik,20 kW - 1 000 kW,20.0,1.07
2023,2031 Rättvik,> 1 000 kW,0.0,0.0
2023,2031 Rättvik,Totalt,492.0,5.79
2023,2034 Orsa,< 20 kW,245.0,2.56
2023,2034 Orsa,20 kW - 1 000 kW,11.0,0.42
2023,2034 Orsa,> 1 000 kW,0.0,0.0
2023,2034 Orsa,Totalt,256.0,2.98
2023,2039 Älvdalen,< 20 kW,250.0,2.71
2023,2039 Älvdalen,20 kW - 1 000 kW,15.0,0.6
2023,2039 Älvdalen,> 1 000 kW,0.0,0.0
2023,2039 Älvdalen,Totalt,265.0,3.31
2023,2061 Smedjebacken,< 20 kW,340.0,3.46
2023,2061 Smedjebacken,20 kW - 1 000 kW,15.0,0.49
2023,2061 Smedjebacken,> 1 000 kW,1.0,1.5
2023,2061 Smedjebacken,Totalt,356.0,5.45
2023,2062 Mora,< 20 kW,719.0,7.79
2023,2062 Mora,20 kW - 1 000 kW,27.0,1.02
2023,2062 Mora,> 1 000 kW,0.0,0.0
2023,2062 Mora,Totalt,746.0,8.81
2023,2080 Falun,< 20 kW,1718.0,18.29
2023,2080 Falun,20 kW - 1 000 kW,141.0,6.22
2023,2080 Falun,> 1 000 kW,0.0,0.0
2023,2080 Falun,Totalt,1859.0,24.51
2023,2081 Borlänge,< 20 kW,1118.0,10.9
2023,2081 Borlänge,20 kW - 1 000 kW,133.0,5.96
2023,2081 Borlänge,> 1 000 kW,0.0,0.0
2023,2081 Borlänge,Totalt,1251.0,16.86
2023,2082 Säter,< 20 kW,424.0,4.51
2023,2082 Säter,20 kW - 1 000 kW,32.0,1.26
2023,2082 Säter,> 1 000 kW,0.0,0.0
2023,2082 Säter,Totalt,456.0,5.76
2023,2083 Hedemora,< 20 kW,450.0,4.75
2023,2083 Hedemora,20 kW - 1 000 kW,42.0,1.24
2023,2083 Hedemora,> 1 000 kW,0.0,0.0
2023,2083 Hedemora,Totalt,492.0,5.99
2023,2084 Avesta,< 20 kW,678.0,7.26
2023,2084 Avesta,20 kW - 1 000 kW,56.0,2.52
2023,2084 Avesta,> 1 000 kW,0.0,0.0
2023,2084 Avesta,Totalt,734.0,9.77
2023,2085 Ludvika,< 20 kW,505.0,5.37
2023,2085 Ludvika,20 kW - 1 000 kW,37.0,2.04
2023,2085 Ludvika,> 1 000 kW,0.0,0.0
2023,2085 Ludvika,Totalt,542.0,7.4
2023,2101 Ockelbo,< 20 kW,176.0,1.73
2023,2101 Ockelbo,20 kW - 1 000 kW,5.0,0.28
2023,2101 Ockelbo,> 1 000 kW,0.0,0.0
2023,2101 Ockelbo,Totalt,181.0,2.01
2023,2104 Hofors,< 20 kW,164.0,1.68
2023,2104 Hofors,20 kW - 1 000 kW,27.0,0.7
2023,2104 Hofors,> 1 000 kW,0.0,0.0
2023,2104 Hofors,Totalt,191.0,2.38
2023,2121 Ovanåker,< 20 kW,318.0,3.36
2023,2121 Ovanåker,20 kW - 1 000 kW,23.0,0.83
2023,2121 Ovanåker,> 1 000 kW,0.0,0.0
2023,2121 Ovanåker,Totalt,341.0,4.19
2023,2132 Nordanstig,< 20 kW,274.0,2.88
2023,2132 Nordanstig,20 kW - 1 000 kW,27.0,0.98
2023,2132 Nordanstig,> 1 000 kW,0.0,0.0
2023,2132 Nordanstig,Totalt,301.0,3.86
2023,2161 Ljusdal,< 20 kW,315.0,3.18
2023,2161 Ljusdal,20 kW - 1 000 kW,36.0,1.05
2023,2161 Ljusdal,> 1 000 kW,0.0,0.0
2023,2161 Ljusdal,Totalt,351.0,4.23
2023,2180 Gävle,< 20 kW,1469.0,15.56
2023,2180 Gävle,20 kW - 1 000 kW,118.0,6.74
2023,2180 Gävle,> 1 000 kW,1.0,4.5
2023,2180 Gävle,Totalt,1588.0,26.8
2023,2181 Sandviken,< 20 kW,713.0,7.51
2023,2181 Sandviken,20 kW - 1 000 kW,33.0,1.45
2023,2181 Sandviken,> 1 000 kW,0.0,0.0
2023,2181 Sandviken,Totalt,746.0,8.96
2023,2182 Söderhamn,< 20 kW,478.0,4.78
2023,2182 Söderhamn,20 kW - 1 000 kW,14.0,0.42
2023,2182 Söderhamn,> 1 000 kW,0.0,0.0
2023,2182 Söderhamn,Totalt,492.0,3.2
2023,2183 Bollnäs,< 20 kW,467.0,4.76
2023,2183 Bollnäs,20 kW - 1 000 kW,29.0,1.41
2023,2183 Bollnäs,> 1 000 kW,0.0,0.0
2023,2183 Bollnäs,Totalt,496.0,6.17
2023,2184 Hudiksvall,< 20 kW,851.0,8.76
2023,2184 Hudiksvall,20 kW - 1 000 kW,74.0,4.24
2023,2184 Hudiksvall,> 1 000 kW,0.0,0.0
2023,2184 Hudiksvall,Totalt,925.0,13.0
2023,2260 Ånge,< 20 kW,121.0,1.33
2023,2260 Ånge,20 kW - 1 000 kW,6.0,0.31
2023,2260 Ånge,> 1 000 kW,0.0,0.0
2023,2260 Ånge,Totalt,127.0,1.64
2023,2262 Timrå,< 20 kW,284.0,2.97
2023,2262 Timrå,20 kW - 1 000 kW,9.0,0.53
2023,2262 Timrå,> 1 000 kW,0.0,0.0
2023,2262 Timrå,Totalt,293.0,3.5
2023,2280 Härnösand,< 20 kW,265.0,2.67
2023,2280 Härnösand,20 kW - 1 000 kW,39.0,2.07
2023,2280 Härnösand,> 1 000 kW,0.0,0.0
2023,2280 Härnösand,Totalt,304.0,4.73
2023,2281 Sundsvall,< 20 kW,972.0,10.39
2023,2281 Sundsvall,20 kW - 1 000 kW,107.0,5.89
2023,2281 Sundsvall,> 1 000 kW,0.0,0.0
2023,2281 Sundsvall,Totalt,1079.0,16.28
2023,2282 Kramfors,< 20 kW,374.0,3.87
2023,2282 Kramfors,20 kW - 1 000 kW,18.0,0.59
2023,2282 Kramfors,> 1 000 kW,0.0,0.0
2023,2282 Kramfors,Totalt,392.0,4.46
2023,2283 Sollefteå,< 20 kW,246.0,2.61
2023,2283 Sollefteå,20 kW - 1 000 kW,19.0,0.96
2023,2283 Sollefteå,> 1 000 kW,0.0,0.0
2023,2283 Sollefteå,Totalt,265.0,3.56
2023,2284 Örnsköldsvik,< 20 kW,990.0,10.74
2023,2284 Örnsköldsvik,20 kW - 1 000 kW,72.0,4.03
2023,2284 Örnsköldsvik,> 1 000 kW,0.0,0.0
2023,2284 Örnsköldsvik,Totalt,1062.0,14.77
2023,2303 Ragunda,< 20 kW,56.0,0.57
2023,2303 Ragunda,20 kW - 1 000 kW,6.0,0.19
2023,2303 Ragunda,> 1 000 kW,0.0,0.0
2023,2303 Ragunda,Totalt,62.0,0.76
2023,2305 Bräcke,< 20 kW,118.0,1.26
2023,2305 Bräcke,20 kW - 1 000 kW,15.0,0.42
2023,2305 Bräcke,> 1 000 kW,0.0,0.0
2023,2305 Bräcke,Totalt,133.0,1.68
2023,2309 Krokom,< 20 kW,352.0,4.04
2023,2309 Krokom,20 kW - 1 000 kW,89.0,3.09
2023,2309 Krokom,> 1 000 kW,0.0,0.0
2023,2309 Krokom,Totalt,441.0,7.13
2023,2313 Strömsund,< 20 kW,144.0,1.58
2023,2313 Strömsund,20 kW - 1 000 kW,22.0,0.59
2023,2313 Strömsund,> 1 000 kW,0.0,0.0
2023,2313 Strömsund,Totalt,166.0,2.17
2023,2321 Åre,< 20 kW,239.0,2.58
2023,2321 Åre,20 kW - 1 000 kW,64.0,2.22
2023,2321 Åre,> 1 000 kW,0.0,0.0
2023,2321 Åre,Totalt,303.0,4.8
2023,2326 Berg,< 20 kW,176.0,1.88
2023,2326 Berg,20 kW - 1 000 kW,58.0,1.46
2023,2326 Berg,> 1 000 kW,0.0,0.0
2023,2326 Berg,Totalt,234.0,3.34
2023,2361 Härjedalen,< 20 kW,273.0,2.85
2023,2361 Härjedalen,20 kW - 1 000 kW,31.0,0.9
2023,2361 Härjedalen,> 1 000 kW,0.0,0.0
2023,2361 Härjedalen,Totalt,304.0,3.74
2023,2380 Östersund,< 20 kW,766.0,8.26
2023,2380 Östersund,20 kW - 1 000 kW,175.0,10.33
2023,2380 Östersund,> 1 000 kW,0.0,0.0
2023,2380 Östersund,Totalt,941.0,18.59
2023,2401 Nordmaling,< 20 kW,148.0,1.58
2023,2401 Nordmaling,20 kW - 1 000 kW,5.0,0.13
2023,2401 Nordmaling,> 1 000 kW,0.0,0.0
2023,2401 Nordmaling,Totalt,153.0,1.72
2023,2403 Bjurholm,< 20 kW,37.0,0.33
2023,2403 Bjurholm,20 kW - 1 000 kW,4.0,0.12
2023,2403 Bjurholm,> 1 000 kW,0.0,0.0
2023,2403 Bjurholm,Totalt,41.0,0.45
2023,2404 Vindeln,< 20 kW,53.0,0.59
2023,2404 Vindeln,20 kW - 1 000 kW,3.0,0.11
2023,2404 Vindeln,> 1 000 kW,0.0,0.0
2023,2404 Vindeln,Totalt,56.0,0.7
2023,2409 Robertsfors,< 20 kW,107.0,1.13
2023,2409 Robertsfors,20 kW - 1 000 kW,6.0,0.14
2023,2409 Robertsfors,> 1 000 kW,0.0,0.0
2023,2409 Robertsfors,Totalt,113.0,1.27
2023,2417 Norsjö,< 20 kW,24.0,0.27
2023,2417 Norsjö,20 kW - 1 000 kW,0.0,0.0
2023,2417 Norsjö,> 1 000 kW,0.0,0.0
2023,2417 Norsjö,Totalt,24.0,0.27
2023,2418 Malå,< 20 kW,11.0,0.11
2023,2418 Malå,20 kW - 1 000 kW,0.0,0.0
2023,2418 Malå,> 1 000 kW,0.0,0.0
2023,2418 Malå,Totalt,11.0,0.11
2023,2421 Storuman,< 20 kW,47.0,0.47
2023,2421 Storuman,20 kW - 1 000 kW,2.0,0.05
2023,2421 Storuman,> 1 000 kW,0.0,0.0
2023,2421 Storuman,Totalt,49.0,0.52
2023,2422 Sorsele,< 20 kW,14.0,0.11
2023,2422 Sorsele,20 kW - 1 000 kW,0.0,0.0
2023,2422 Sorsele,> 1 000 kW,0.0,0.0
2023,2422 Sorsele,Totalt,14.0,0.11
2023,2425 Dorotea,< 20 kW,17.0,0.21
2023,2425 Dorotea,20 kW - 1 000 kW,0.0,0.0
2023,2425 Dorotea,> 1 000 kW,0.0,0.0
2023,2425 Dorotea,Totalt,17.0,0.21
2023,2460 Vännäs,< 20 kW,154.0,1.7
2023,2460 Vännäs,20 kW - 1 000 kW,13.0,0.58
2023,2460 Vännäs,> 1 000 kW,0.0,0.0
2023,2460 Vännäs,Totalt,167.0,2.28
2023,2462 Vilhelmina,< 20 kW,41.0,0.41
2023,2462 Vilhelmina,20 kW - 1 000 kW,3.0,0.31
2023,2462 Vilhelmina,> 1 000 kW,0.0,0.0
2023,2462 Vilhelmina,Totalt,44.0,0.72
2023,2463 Åsele,< 20 kW,28.0,0.32
2023,2463 Åsele,20 kW - 1 000 kW,2.0,0.07
2023,2463 Åsele,> 1 000 kW,0.0,0.0
2023,2463 Åsele,Totalt,30.0,0.39
2023,2480 Umeå,< 20 kW,971.0,9.74
2023,2480 Umeå,20 kW - 1 000 kW,96.0,6.2
2023,2480 Umeå,> 1 000 kW,1.0,3.22
2023,2480 Umeå,Totalt,1068.0,19.16
2023,2481 Lycksele,< 20 kW,73.0,0.75
2023,2481 Lycksele,20 kW - 1 000 kW,6.0,0.26
2023,2481 Lycksele,> 1 000 kW,0.0,0.0
2023,2481 Lycksele,Totalt,79.0,1.01
2023,2482 Skellefteå,< 20 kW,525.0,5.32
2023,2482 Skellefteå,20 kW - 1 000 kW,48.0,1.72
2023,2482 Skellefteå,> 1 000 kW,0.0,0.0
2023,2482 Skellefteå,Totalt,573.0,7.04
2023,2505 Arvidsjaur,< 20 kW,21.0,0.22
2023,2505 Arvidsjaur,20 kW - 1 000 kW,2.0,0.1
2023,2505 Arvidsjaur,> 1 000 kW,0.0,0.0
2023,2505 Arvidsjaur,Totalt,23.0,0.32
2023,2506 Arjeplog,< 20 kW,14.0,0.12
2023,2506 Arjeplog,20 kW - 1 000 kW,0.0,0.0
2023,2506 Arjeplog,> 1 000 kW,0.0,0.0
2023,2506 Arjeplog,Totalt,14.0,0.12
2023,2510 Jokkmokk,< 20 kW,33.0,0.35
2023,2510 Jokkmokk,20 kW - 1 000 kW,1.0,0.03
2023,2510 Jokkmokk,> 1 000 kW,0.0,0.0
2023,2510 Jokkmokk,Totalt,34.0,0.37
2023,2513 Överkalix,< 20 kW,25.0,0.15
2023,2513 Överkalix,20 kW - 1 000 kW,0.0,0.0
2023,2513 Överkalix,> 1 000 kW,0.0,0.0
2023,2513 Överkalix,Totalt,25.0,0.15
2023,2514 Kalix,< 20 kW,61.0,0.57
2023,2514 Kalix,20 kW - 1 000 kW,2.0,0.07
2023,2514 Kalix,> 1 000 kW,0.0,0.0
2023,2514 Kalix,Totalt,63.0,0.64
2023,2518 Övertorneå,< 20 kW,70.0,0.79
2023,2518 Övertorneå,20 kW - 1 000 kW,9.0,0.27
2023,2518 Övertorneå,> 1 000 kW,0.0,0.0
2023,2518 Övertorneå,Totalt,79.0,1.06
2023,2521 Pajala,< 20 kW,62.0,0.62
2023,2521 Pajala,20 kW - 1 000 kW,8.0,0.56
2023,2521 Pajala,> 1 000 kW,0.0,0.0
2023,2521 Pajala,Totalt,70.0,1.19
2023,2523 Gällivare,< 20 kW,32.0,0.27
2023,2523 Gällivare,20 kW - 1 000 kW,1.0,0.03
2023,2523 Gällivare,> 1 000 kW,0.0,0.0
2023,2523 Gällivare,Totalt,33.0,0.3
2023,2560 Älvsbyn,< 20 kW,30.0,0.31
2023,2560 Älvsbyn,20 kW - 1 000 kW,2.0,0.11
2023,2560 Älvsbyn,> 1 000 kW,0.0,0.0
2023,2560 Älvsbyn,Totalt,32.0,0.42
2023,2580 Luleå,< 20 kW,314.0,3.34
2023,2580 Luleå,20 kW - 1 000 kW,65.0,4.05
2023,2580 Luleå,> 1 000 kW,0.0,0.0
2023,2580 Luleå,Totalt,379.0,7.39
2023,2581 Piteå,< 20 kW,252.0,2.91
2023,2581 Piteå,20 kW - 1 000 kW,34.0,1.69
2023,2581 Piteå,> 1 000 kW,1.0,1.16
2023,2581 Piteå,Totalt,287.0,5.76
2023,2582 Boden,< 20 kW,115.0,1.21
2023,2582 Boden,20 kW - 1 000 kW,16.0,0.65
2023,2582 Boden,> 1 000 kW,0.0,0.0
2023,2582 Boden,Totalt,131.0,1.86
2023,2583 Haparanda,< 20 kW,22.0,0.18
2023,2583 Haparanda,20 kW - 1 000 kW,0.0,0.0
2023,2583 Haparanda,> 1 000 kW,0.0,0.0
2023,2583 Haparanda,Totalt,22.0,0.18
2023,2584 Kiruna,< 20 kW,67.0,0.62
2023,2584 Kiruna,20 kW - 1 000 kW,1.0,0.06
2023,2584 Kiruna,> 1 000 kW,0.0,0.0
2023,2584 Kiruna,Totalt,68.0,0.68
2024,00 Riket,< 20 kW,264779.0,2790.38
2024,00 Riket,20 kW - 1 000 kW,28110.0,1638.19
2024,00 Riket,> 1 000 kW,130.0,380.04
2024,00 Riket,Totalt,293019.0,4808.1
2024,01 Stockholms län,< 20 kW,32350.0,332.44
2024,01 Stockholms län,20 kW - 1 000 kW,3333.0,206.33
2024,01 Stockholms län,> 1 000 kW,8.0,18.56
2024,01 Stockholms län,Totalt,35691.0,557.32
2024,03 Uppsala län,< 20 kW,10753.0,110.3
2024,03 Uppsala län,20 kW - 1 000 kW,1378.0,70.78
2024,03 Uppsala län,> 1 000 kW,7.0,20.6
2024,03 Uppsala län,Totalt,12138.0,201.68
2024,04 Södermanlands län,< 20 kW,9850.0,100.85
2024,04 Södermanlands län,20 kW - 1 000 kW,1171.0,71.07
2024,04 Södermanlands län,> 1 000 kW,10.0,68.74
2024,04 Södermanlands län,Totalt,11031.0,240.65
2024,05 Östergötlands län,< 20 kW,13945.0,144.49
2024,05 Östergötlands län,20 kW - 1 000 kW,1918.0,105.58
2024,05 Östergötlands län,> 1 000 kW,3.0,17.5
2024,05 Östergötlands län,Totalt,15866.0,267.56
2024,06 Jönköpings län,< 20 kW,11980.0,130.18
2024,06 Jönköpings län,20 kW - 1 000 kW,1463.0,97.92
2024,06 Jönköpings län,> 1 000 kW,10.0,23.26
2024,06 Jönköpings län,Totalt,13453.0,251.36
2024,07 Kronobergs län,< 20 kW,7355.0,78.04
2024,07 Kronobergs län,20 kW - 1 000 kW,668.0,47.29
2024,07 Kronobergs län,> 1 000 kW,0.0,0.0
2024,07 Kronobergs län,Totalt,8023.0,125.33
2024,08 Kalmar län,< 20 kW,10957.0,110.94
2024,08 Kalmar län,20 kW - 1 000 kW,1097.0,64.29
2024,08 Kalmar län,> 1 000 kW,7.0,17.61
2024,08 Kalmar län,Totalt,12061.0,192.83
2024,09 Gotlands län,< 20 kW,2666.0,25.82
2024,09 Gotlands län,20 kW - 1 000 kW,280.0,12.65
2024,09 Gotlands län,> 1 000 kW,0.0,0.0
2024,09 Gotlands län,Totalt,2946.0,38.46
2024,10 Blekinge län,< 20 kW,6570.0,65.7
2024,10 Blekinge län,20 kW - 1 000 kW,511.0,33.05
2024,10 Blekinge län,> 1 000 kW,11.0,33.0
2024,10 Blekinge län,Totalt,7092.0,131.76
2024,12 Skåne län,< 20 kW,42072.0,453.26
2024,12 Skåne län,20 kW - 1 000 kW,4750.0,291.41
2024,12 Skåne län,> 1 000 kW,31.0,54.37
2024,12 Skåne län,Totalt,46853.0,799.03
2024,13 Hallands län,< 20 kW,16622.0,182.01
2024,13 Hallands län,20 kW - 1 000 kW,1551.0,86.19
2024,13 Hallands län,> 1 000 kW,14.0,33.28
2024,13 Hallands län,Totalt,18187.0,301.48
2024,14 Västra Götalands län,< 20 kW,47640.0,510.81
2024,14 Västra Götalands län,20 kW - 1 000 kW,5016.0,289.93
2024,14 Västra Götalands län,> 1 000 kW,18.0,53.32
2024,14 Västra Götalands län,Totalt,52674.0,854.06
2024,17 Värmlands län,< 20 kW,8796.0,90.67
2024,17 Värmlands län,20 kW - 1 000 kW,722.0,43.68
2024,17 Värmlands län,> 1 000 kW,1.0,1.1
2024,17 Värmlands län,Totalt,9519.0,135.44
2024,18 Örebro län,< 20 kW,9063.0,95.49
2024,18 Örebro län,20 kW - 1 000 kW,809.0,45.6
2024,18 Örebro län,> 1 000 kW,1.0,1.25
2024,18 Örebro län,Totalt,9873.0,142.32
2024,19 Västmanlands län,< 20 kW,7067.0,73.25
2024,19 Västmanlands län,20 kW - 1 000 kW,884.0,49.56
2024,19 Västmanlands län,> 1 000 kW,5.0,27.07
2024,19 Västmanlands län,Totalt,7956.0,149.88
2024,20 Dalarnas län,< 20 kW,9876.0,103.76
2024,20 Dalarnas län,20 kW - 1 000 kW,727.0,32.03
2024,20 Dalarnas län,> 1 000 kW,1.0,1.5
2024,20 Dalarnas län,Totalt,10604.0,137.29
2024,21 Gävleborgs län,< 20 kW,6160.0,64.64
2024,21 Gävleborgs län,20 kW - 1 000 kW,524.0,25.1
2024,21 Gävleborgs län,> 1 000 kW,1.0,4.5
2024,21 Gävleborgs län,Totalt,6685.0,94.22
2024,22 Västernorrlands län,< 20 kW,3998.0,42.45
2024,22 Västernorrlands län,20 kW - 1 000 kW,347.0,19.27
2024,22 Västernorrlands län,> 1 000 kW,0.0,0.0
2024,22 Västernorrlands län,Totalt,4345.0,61.72
2024,23 Jämtlands län,< 20 kW,2430.0,26.97
2024,23 Jämtlands län,20 kW - 1 000 kW,503.0,22.14
2024,23 Jämtlands län,> 1 000 kW,0.0,0.0
2024,23 Jämtlands län,Totalt,2933.0,49.11
2024,24 Västerbottens län,< 20 kW,2967.0,30.99
2024,24 Västerbottens län,20 kW - 1 000 kW,260.0,13.47
2024,24 Västerbottens län,> 1 000 kW,1.0,3.22
2024,24 Västerbottens län,Totalt,3228.0,47.66
2024,25 Norrbottens län,< 20 kW,1662.0,17.33
2024,25 Norrbottens län,20 kW - 1 000 kW,198.0,10.85
2024,25 Norrbottens län,> 1 000 kW,1.0,1.16
2024,25 Norrbottens län,Totalt,1861.0,28.94
2024,0114 Upplands Väsby,< 20 kW,673.0,6.97
2024,0114 Upplands Väsby,20 kW - 1 000 kW,81.0,4.49
2024,0114 Upplands Väsby,> 1 000 kW,0.0,0.0
2024,0114 Upplands Väsby,Totalt,754.0,11.46
2024,0115 Vallentuna,< 20 kW,1054.0,11.4
2024,0115 Vallentuna,20 kW - 1 000 kW,70.0,3.21
2024,0115 Vallentuna,> 1 000 kW,0.0,0.0
2024,0115 Vallentuna,Totalt,1124.0,14.61
2024,0117 Österåker,< 20 kW,1783.0,17.88
2024,0117 Österåker,20 kW - 1 000 kW,80.0,5.25
2024,0117 Österåker,> 1 000 kW,1.0,2.3
2024,0117 Österåker,Totalt,1864.0,25.43
2024,0120 Värmdö,< 20 kW,1809.0,18.22
2024,0120 Värmdö,20 kW - 1 000 kW,88.0,5.01
2024,0120 Värmdö,> 1 000 kW,0.0,0.0
2024,0120 Värmdö,Totalt,1897.0,23.24
2024,0123 Järfälla,< 20 kW,1376.0,13.99
2024,0123 Järfälla,20 kW - 1 000 kW,138.0,9.09
2024,0123 Järfälla,> 1 000 kW,0.0,0.0
2024,0123 Järfälla,Totalt,1514.0,23.08
2024,0125 Ekerö,< 20 kW,1253.0,13.45
2024,0125 Ekerö,20 kW - 1 000 kW,78.0,2.96
2024,0125 Ekerö,> 1 000 kW,0.0,0.0
2024,0125 Ekerö,Totalt,1331.0,16.41
2024,0126 Huddinge,< 20 kW,2087.0,21.29
2024,0126 Huddinge,20 kW - 1 000 kW,91.0,6.74
2024,0126 Huddinge,> 1 000 kW,0.0,0.0
2024,0126 Huddinge,Totalt,2178.0,28.03
2024,0127 Botkyrka,< 20 kW,1213.0,12.59
2024,0127 Botkyrka,20 kW - 1 000 kW,75.0,5.29
2024,0127 Botkyrka,> 1 000 kW,1.0,5.0
2024,0127 Botkyrka,Totalt,1289.0,22.88
2024,0128 Salem,< 20 kW,349.0,3.65
2024,0128 Salem,20 kW - 1 000 kW,18.0,0.63
2024,0128 Salem,> 1 000 kW,0.0,0.0
2024,0128 Salem,Totalt,367.0,4.28
2024,0136 Haninge,< 20 kW,1733.0,17.61
2024,0136 Haninge,20 kW - 1 000 kW,138.0,10.95
2024,0136 Haninge,> 1 000 kW,0.0,0.0
2024,0136 Haninge,Totalt,1871.0,28.56
2024,0138 Tyresö,< 20 kW,1096.0,11.24
2024,0138 Tyresö,20 kW - 1 000 kW,54.0,3.02
2024,0138 Tyresö,> 1 000 kW,0.0,0.0
2024,0138 Tyresö,Totalt,1150.0,14.26
2024,0139 Upplands-Bro,< 20 kW,673.0,7.29
2024,0139 Upplands-Bro,20 kW - 1 000 kW,75.0,6.88
2024,0139 Upplands-Bro,> 1 000 kW,0.0,0.0
2024,0139 Upplands-Bro,Totalt,748.0,14.17
2024,0140 Nykvarn,< 20 kW,578.0,6.15
2024,0140 Nykvarn,20 kW - 1 000 kW,39.0,1.51
2024,0140 Nykvarn,> 1 000 kW,0.0,0.0
2024,0140 Nykvarn,Totalt,617.0,7.65
2024,0160 Täby,< 20 kW,1644.0,18.34
2024,0160 Täby,20 kW - 1 000 kW,114.0,6.87
2024,0160 Täby,> 1 000 kW,0.0,0.0
2024,0160 Täby,Totalt,1758.0,25.21
2024,0162 Danderyd,< 20 kW,527.0,5.61
2024,0162 Danderyd,20 kW - 1 000 kW,45.0,2.24
2024,0162 Danderyd,> 1 000 kW,0.0,0.0
2024,0162 Danderyd,Totalt,572.0,7.85
2024,0163 Sollentuna,< 20 kW,1374.0,14.15
2024,0163 Sollentuna,20 kW - 1 000 kW,85.0,5.85
2024,0163 Sollentuna,> 1 000 kW,1.0,1.2
2024,0163 Sollentuna,Totalt,1460.0,21.2
2024,0180 Stockholm,< 20 kW,3348.0,32.77
2024,0180 Stockholm,20 kW - 1 000 kW,811.0,50.59
2024,0180 Stockholm,> 1 000 kW,2.0,3.91
2024,0180 Stockholm,Totalt,4161.0,87.27
2024,0181 Södertälje,< 20 kW,1722.0,18.04
2024,0181 Södertälje,20 kW - 1 000 kW,222.0,12.32
2024,0181 Södertälje,> 1 000 kW,2.0,2.19
2024,0181 Södertälje,Totalt,1946.0,32.54
2024,0182 Nacka,< 20 kW,1902.0,20.34
2024,0182 Nacka,20 kW - 1 000 kW,187.0,11.36
2024,0182 Nacka,> 1 000 kW,0.0,0.0
2024,0182 Nacka,Totalt,2089.0,31.7
2024,0183 Sundbyberg,< 20 kW,144.0,1.36
2024,0183 Sundbyberg,20 kW - 1 000 kW,68.0,4.58
2024,0183 Sundbyberg,> 1 000 kW,0.0,0.0
2024,0183 Sundbyberg,Totalt,212.0,5.94
2024,0184 Solna,< 20 kW,95.0,0.86
2024,0184 Solna,20 kW - 1 000 kW,137.0,12.5
2024,0184 Solna,> 1 000 kW,0.0,0.0
2024,0184 Solna,Totalt,232.0,13.36
2024,0186 Lidingö,< 20 kW,540.0,5.86
2024,0186 Lidingö,20 kW - 1 000 kW,52.0,2.34
2024,0186 Lidingö,> 1 000 kW,0.0,0.0
2024,0186 Lidingö,Totalt,592.0,8.2
2024,0187 Vaxholm,< 20 kW,303.0,3.11
2024,0187 Vaxholm,20 kW - 1 000 kW,19.0,0.71
2024,0187 Vaxholm,> 1 000 kW,0.0,0.0
2024,0187 Vaxholm,Totalt,322.0,3.82
2024,0188 Norrtälje,< 20 kW,3254.0,31.45
2024,0188 Norrtälje,20 kW - 1 000 kW,287.0,13.39
2024,0188 Norrtälje,> 1 000 kW,0.0,0.0
2024,0188 Norrtälje,Totalt,3541.0,44.83
2024,0191 Sigtuna,< 20 kW,915.0,9.84
2024,0191 Sigtuna,20 kW - 1 000 kW,202.0,14.47
2024,0191 Sigtuna,> 1 000 kW,1.0,4.0
2024,0191 Sigtuna,Totalt,1118.0,28.31
2024,0192 Nynäshamn,< 20 kW,905.0,8.96
2024,0192 Nynäshamn,20 kW - 1 000 kW,79.0,4.09
2024,0192 Nynäshamn,> 1 000 kW,0.0,0.0
2024,0192 Nynäshamn,Totalt,984.0,13.04
2024,0305 Håbo,< 20 kW,928.0,9.84
2024,0305 Håbo,20 kW - 1 000 kW,79.0,4.39
2024,0305 Håbo,> 1 000 kW,1.0,6.82
2024,0305 Håbo,Totalt,1008.0,21.05
2024,0319 Älvkarleby,< 20 kW,317.0,3.15
2024,0319 Älvkarleby,20 kW - 1 000 kW,9.0,0.32
