time_start,fcr_n_price_eur_mw,fcr_n_volume_mw,fcr_d_up_price_eur_mw,fcr_d_up_volume_mw,fcr_d_down_price_eur_mw,fcr_d_down_volume_mw
2025-01-13T02:00:00,13.015675,240.0,1.345438282647585,559.0,2.614276428327061,584.6
2025-01-13T03:00:00,13.000098199672667,244.4,1.5320286225402504,559.0,2.8039787161002403,582.6
2025-01-13T04:00:00,13.098899876390606,242.7,1.7102540250447227,559.0,2.628016783695838,583.9
2025-01-13T05:00:00,12.986483333333334,240.0,1.6067262969588552,559.0,2.633861852433281,573.3
2025-01-13T06:00:00,12.543037307380374,246.6,5.727599284436494,559.0,9.166872029572259,568.1
2025-01-13T07:00:00,12.544139784946237,241.8,5.214597495527728,559.0,9.142240925828512,570.3
2025-01-13T08:00:00,12.545566666666666,240.0,5.215599284436494,559.0,11.549553384508025,573.2
2025-01-13T09:00:00,13.007733333333332,240.0,5.2532737030411445,559.0,10.016546283309959,570.4
2025-01-13T10:00:00,13.7944,240.0,5.176943005181347,579.0,8.247960372960373,600.6
2025-01-13T11:00:00,12.603790958108668,241.1,5.191865284974093,579.0,5.646098596147568,612.6
2025-01-13T12:00:00,14.221532056619484,240.2,3.518597495527728,559.0,3.2410656934306568,616.5
2025-01-13T13:00:00,16.2825,240.0,3.6135849731663687,559.0,3.6300660066006603,636.3
2025-01-13T14:00:00,15.87125,240.0,3.5253595706618963,559.0,2.8881534653465346,606.0
2025-01-13T15:00:00,16.827666666666666,240.0,3.7530637091394263,599.6,2.6290373611578595,594.2
2025-01-13T16:00:00,16.6195375,240.0,3.7521108529704614,602.6,2.460337909186906,568.2
2025-01-13T17:00:00,16.246121739130434,230.0,3.7533431758530185,609.6,2.524806255430061,575.5
2025-01-13T18:00:00,20.241333333333333,240.0,3.0856528713506575,623.4,2.4748555419366136,571.1
2025-01-13T19:00:00,20.241333333333333,240.0,3.0905293551491817,623.4,2.4808441786844884,568.6
2025-01-13T20:00:00,24.8575,240.0,3.078947706127687,623.4,2.583806440620208,586.9
2025-01-13T21:00:00,25.154,230.0,2.7564386873920554,579.0,2.8911340206185567,601.4
2025-01-13T22:00:00,25.418521739130433,230.0,2.588711571675302,579.0,2.646963190184049,586.8
2025-01-13T23:00:00,25.528739130434783,230.0,2.5041162790697675,559.0,4.0838514651397775,593.8
2025-01-14T00:00:00,25.723478260869566,230.0,3.5969018932874355,581.0,19.817147736976942,585.5
2025-01-14T01:00:00,79.35521739130435,230.0,3.6214802065404474,581.0,16.556341348420556,636.3
2025-01-14T02:00:00,54.52913043478261,230.0,3.6128485370051635,581.0,16.36386768447837,628.8
2025-01-14T03:00:00,83.79652173913044,230.0,3.623382099827883,581.0,19.140773620798985,630.8
2025-01-14T04:00:00,81.32913043478261,230.0,3.5929518072289155,581.0,19.75456874466268,585.5
