month,day,hour,power_mw
2,26,8,0.05174
2,26,9,0.116531
2,26,10,0.173781
2,26,11,0.34602
2,26,12,0.3324
2,26,13,0.291739
2,26,14,0.255707
2,26,15,0.083282
2,26,16,0.038234
2,26,17,0.0
2,26,18,0.0
2,26,19,0.0
2,26,20,0.0
2,26,21,0.0
2,26,22,0.0
2,26,23,0.0
2,27,0,0.0
2,27,1,0.0
2,27,2,0.0
2,27,3,0.0
2,27,4,0.0
2,27,5,0.0
2,27,6,0.0
2,27,7,0.012647
2,27,8,0.15348
2,27,9,0.327412
2,27,10,0.449628
2,27,11,0.521692
2,27,12,0.541913
2,27,13,0.508804
2,27,14,0.418096
2,27,15,0.215255
2,27,16,0.037883
2,27,17,0.0
2,27,18,0.0
2,27,19,0.0
2,27,20,0.0
2,27,21,0.0
2,27,22,0.0
2,27,23,0.0
2,28,0,0.0
2,28,1,0.0
2,28,2,0.0
2,28,3,0.0
2,28,4,0.0
2,28,5,0.0
2,28,6,0.0
2,28,7,0.0
2,28,8,0.025611
2,28,9,0.075609
2,28,10,0.056515
2,28,11,0.093033
2,28,12,0.106115
2,28,13,0.098619
2,28,14,0.372238
2,28,15,0.191241
2,28,16,0.081565
2,28,17,0.001632
2,28,18,0.0
2,28,19,0.0
2,28,20,0.0
2,28,21,0.0
2,28,22,0.0
2,28,23,0.0
3,1,0,0.0
3,1,1,0.0
3,1,2,0.0
3,1,3,0.0
3,1,4,0.0
3,1,5,0.0
3,1,6,0.0
3,1,7,0.0
3,1,8,0.007929
3,1,9,0.020338
3,1,10,0.064074
3,1,11,0.038834
3,1,12,0.038815
3,1,13,0.046049
3,1,14,0.115994
3,1,15,0.061241
3,1,16,0.025361
3,1,17,0.0
3,1,18,0.0
3,1,19,0.0
3,1,20,0.0
3,1,21,0.0
3,1,22,0.0
3,1,23,0.0
3,2,0,0.0
3,2,1,0.0
3,2,2,0.0
3,2,3,0.0
3,2,4,0.0
3,2,5,0.0
3,2,6,0.0
3,2,7,0.02338
3,2,8,0.189292
3,2,9,0.369199
3,2,10,0.508061
3,2,11,0.585404
3,2,12,0.609488
3,2,13,0.571321
3,2,14,0.480138
3,2,15,0.330637
3,2,16,0.137598
3,2,17,0.00532
3,2,18,0.0
3,2,19,0.0
3,2,20,0.0
3,2,21,0.0
3,2,22,0.0
3,2,23,0.0
3,3,0,0.0
3,3,1,0.0
3,3,2,0.0
3,3,3,0.0
3,3,4,0.0
3,3,5,0.0
3,3,6,0.0
3,3,7,0.026752
3,3,8,0.193967
3,3,9,0.373514
3,3,10,0.513827
3,3,11,0.598049
3,3,12,0.621379
3,3,13,0.587307
3,3,14,0.492968
3,3,15,0.342528
3,3,16,0.146496
3,3,17,0.006812
3,3,18,0.0
3,3,19,0.0
3,3,20,0.0
3,3,21,0.0
3,3,22,0.0
3,3,23,0.0
3,4,0,0.0
3,4,1,0.0
3,4,2,0.0
3,4,3,0.0
3,4,4,0.0
3,4,5,0.0
3,4,6,0.0
3,4,7,0.031588
3,4,8,0.205336
3,4,9,0.382783
3,4,10,0.514952
3,4,11,0.364326
3,4,12,0.256751
3,4,13,0.135011
3,4,14,0.246565
3,4,15,0.156229
3,4,16,0.098776
3,4,17,0.006301
3,4,18,0.0
3,4,19,0.0
3,4,20,0.0
3,4,21,0.0
3,4,22,0.0
3,4,23,0.0
3,5,0,0.0
3,5,1,0.0
3,5,2,0.0
3,5,3,0.0
3,5,4,0.0
3,5,5,0.0
3,5,6,0.0
3,5,7,0.038166
3,5,8,0.223294
3,5,9,0.406901
3,5,10,0.488618
3,5,11,0.628861
3,5,12,0.582261
3,5,13,0.330162
3,5,14,0.51414
3,5,15,0.238456
3,5,16,0.113626
3,5,17,0.004915
3,5,18,0.0
3,5,19,0.0
3,5,20,0.0
3,5,21,0.0
3,5,22,0.0
3,5,23,0.0
3,6,0,0.0
3,6,1,0.0
3,6,2,0.0
3,6,3,0.0
3,6,4,0.0
3,6,5,0.0
3,6,6,0.0
3,6,7,0.045324
3,6,8,0.236519
3,6,9,0.416704
3,6,10,0.555938
3,6,11,0.641356
3,6,12,0.66436
3,6,13,0.622214
3,6,14,0.522075
3,6,15,0.369117
3,6,16,0.170533
3,6,17,0.012778
3,6,18,0.0
3,6,19,0.0
3,6,20,0.0
3,6,21,0.0
3,6,22,0.0
3,6,23,0.0
3,7,0,0.0
3,7,1,0.0
3,7,2,0.0
3,7,3,0.0
3,7,4,0.0
3,7,5,0.0
3,7,6,0.0
3,7,7,0.013713
3,7,8,0.120568
3,7,9,0.335962
3,7,10,0.297992
3,7,11,0.329639
3,7,12,0.550787
3,7,13,0.530648
3,7,14,0.378816
3,7,15,0.191183
3,7,16,0.096305
3,7,17,0.011716
3,7,18,0.0
3,7,19,0.0
3,7,20,0.0
3,7,21,0.0
3,7,22,0.0
3,7,23,0.0
3,8,0,0.0
3,8,1,0.0
3,8,2,0.0
3,8,3,0.0
3,8,4,0.0
3,8,5,0.0
3,8,6,0.0
3,8,7,0.034012
3,8,8,0.161218
3,8,9,0.341878
3,8,10,0.545231
3,8,11,0.638629
3,8,12,0.664105
3,8,13,0.621042
3,8,14,0.460347
3,8,15,0.301322
3,8,16,0.084622
3,8,17,0.011615
3,8,18,0.0
3,8,19,0.0
3,8,20,0.0
3,8,21,0.0
3,8,22,0.0
3,8,23,0.0
3,9,0,0.0
3,9,1,0.0
3,9,2,0.0
3,9,3,0.0
3,9,4,0.0
3,9,5,0.0
3,9,6,0.0
3,9,7,0.023002
3,9,8,0.0706
3,9,9,0.178921
3,9,10,0.543757
3,9,11,0.634824
3,9,12,0.659987
3,9,13,0.616506
3,9,14,0.344083
3,9,15,0.226217
3,9,16,0.109215
3,9,17,0.014213
3,9,18,0.0
3,9,19,0.0
3,9,20,0.0
3,9,21,0.0
3,9,22,0.0
3,9,23,0.0
3,10,0,0.0
3,10,1,0.0
3,10,2,0.0
3,10,3,0.0
3,10,4,0.0
3,10,5,0.0
3,10,6,0.0
3,10,7,0.049291
3,10,8,0.10462
3,10,9,0.114903
3,10,10,0.091081
3,10,11,0.08847
3,10,12,0.112871
3,10,13,0.068376
3,10,14,0.089184
3,10,15,0.170058
3,10,16,0.115233
3,10,17,0.014188
3,10,18,0.0
3,10,19,0.0
3,10,20,0.0
3,10,21,0.0
3,10,22,0.0
3,10,23,0.0
3,11,0,0.0
3,11,1,0.0
3,11,2,0.0
3,11,3,0.0
3,11,4,0.0
3,11,5,0.0
3,11,6,0.0
3,11,7,0.045775
3,11,8,0.170997
3,11,9,0.341391
3,11,10,0.488363
3,11,11,0.649708
3,11,12,0.477528
3,11,13,0.634743
3,11,14,0.476089
3,11,15,0.305649
3,11,16,0.122691
3,11,17,0.01585
3,11,18,0.0
3,11,19,0.0
3,11,20,0.0
3,11,21,0.0
3,11,22,0.0
3,11,23,0.0
3,12,0,0.0
3,12,1,0.0
3,12,2,0.0
3,12,3,0.0
3,12,4,0.0
3,12,5,0.0
3,12,6,0.0
3,12,7,0.01401
3,12,8,0.046362
3,12,9,0.109806
3,12,10,0.144663
3,12,11,0.106697
3,12,12,0.248619
3,12,13,0.276739
3,12,14,0.414314
3,12,15,0.277145
3,12,16,0.194628
3,12,17,0.022732
3,12,18,0.0
3,12,19,0.0
3,12,20,0.0
3,12,21,0.0
3,12,22,0.0
3,12,23,0.0
3,13,0,0.0
3,13,1,0.0
3,13,2,0.0
3,13,3,0.0
3,13,4,0.0
3,13,5,0.0
3,13,6,0.0
3,13,7,0.055588
3,13,8,0.225927
3,13,9,0.461136
3,13,10,0.605196
3,13,11,0.690381
3,13,12,0.710091
3,13,13,0.491994
3,13,14,0.441205
3,13,15,0.142621
3,13,16,0.112785
3,13,17,0.014254
3,13,18,0.0
3,13,19,0.0
3,13,20,0.0
3,13,21,0.0
3,13,22,0.0
3,13,23,0.0
3,14,0,0.0
3,14,1,0.0
3,14,2,0.0
3,14,3,0.0
3,14,4,0.0
3,14,5,0.0
3,14,6,0.0
3,14,7,0.042172
3,14,8,0.099086
3,14,9,0.24428
3,14,10,0.272087
3,14,11,0.581135
3,14,12,0.729383
3,14,13,0.591704
3,14,14,0.50827
3,14,15,0.105889
3,14,16,0.088131
3,14,17,0.025303
3,14,18,0.0
3,14,19,0.0
3,14,20,0.0
3,14,21,0.0
3,14,22,0.0
3,14,23,0.0
3,15,0,0.0
3,15,1,0.0
3,15,2,0.0
3,15,3,0.0
3,15,4,0.0
3,15,5,0.0
3,15,6,0.0
3,15,7,0.09788
3,15,8,0.299848
3,15,9,0.493502
3,15,10,0.640242
3,15,11,0.722655
3,15,12,0.744012
3,15,13,0.698444
3,15,14,0.598026
3,15,15,0.43892
3,15,16,0.223584
3,15,17,0.033901
3,15,18,0.0
3,15,19,0.0
3,15,20,0.0
3,15,21,0.0
3,15,22,0.0
3,15,23,0.0
3,16,0,0.0
3,16,1,0.0
3,16,2,0.0
3,16,3,0.0
3,16,4,0.0
3,16,5,0.0
3,16,6,0.0
3,16,7,0.101148
3,16,8,0.306368
3,16,9,0.500161
3,16,10,0.647782
3,16,11,0.58653
3,16,12,0.553108
3,16,13,0.319361
3,16,14,0.23312
3,16,15,0.152262
3,16,16,0.108778
3,16,17,0.015218
3,16,18,0.0
3,16,19,0.0
3,16,20,0.0
3,16,21,0.0
3,16,22,0.0
3,16,23,0.0
3,17,0,0.0
3,17,1,0.0
3,17,2,0.0
3,17,3,0.0
3,17,4,0.0
3,17,5,0.0
3,17,6,0.0
3,17,7,0.071924
3,17,8,0.150301
3,17,9,0.089996
3,17,10,0.120174
3,17,11,0.149536
3,17,12,0.128236
3,17,13,0.175684
3,17,14,0.174709
3,17,15,0.113893
3,17,16,0.063422
3,17,17,0.016021
3,17,18,0.0
3,17,19,0.0
3,17,20,0.0
3,17,21,0.0
3,17,22,0.0
3,17,23,0.0
3,18,0,0.0
3,18,1,0.0
3,18,2,0.0
3,18,3,0.0
3,18,4,0.0
3,18,5,0.0
3,18,6,0.0
3,18,7,0.010233
3,18,8,0.042071
3,18,9,0.112652
3,18,10,0.13899
3,18,11,0.191276
3,18,12,0.196937
3,18,13,0.225521
3,18,14,0.119698
3,18,15,0.083039
3,18,16,0.045728
3,18,17,0.008624
3,18,18,0.0
3,18,19,0.0
3,18,20,0.0
3,18,21,0.0
3,18,22,0.0
3,18,23,0.0
3,19,0,0.0
3,19,1,0.0
3,19,2,0.0
3,19,3,0.0
3,19,4,0.0
3,19,5,0.0
3,19,6,0.0
3,19,7,0.011899
3,19,8,0.033344
3,19,9,0.060917
3,19,10,0.058819
3,19,11,0.372447
3,19,12,0.198271
3,19,13,0.129106
3,19,14,0.192459
3,19,15,0.116276
3,19,16,0.123573
3,19,17,0.026768
3,19,18,0.0
3,19,19,0.0
3,19,20,0.0
3,19,21,0.0
3,19,22,0.0
3,19,23,0.0
3,20,0,0.0
3,20,1,0.0
3,20,2,0.0
3,20,3,0.0
3,20,4,0.0
3,20,5,0.0
3,20,6,0.0
3,20,7,0.042133
3,20,8,0.122656
3,20,9,0.189419
3,20,10,0.218561
3,20,11,0.234385
3,20,12,0.18819
3,20,13,0.181078
3,20,14,0.15558
3,20,15,0.108212
3,20,16,0.071118
3,20,17,0.029667
3,20,18,0.0
3,20,19,0.0
3,20,20,0.0
3,20,21,0.0
3,20,22,0.0
3,20,23,0.0
3,21,0,0.0
3,21,1,0.0
3,21,2,0.0
3,21,3,0.0
3,21,4,0.0
3,21,5,0.0
3,21,6,0.003737
3,21,7,0.088989
3,21,8,0.205835
3,21,9,0.398769
3,21,10,0.442957
3,21,11,0.728791
3,21,12,0.542644
3,21,13,0.692898
3,21,14,0.588943
3,21,15,0.362122
3,21,16,0.189535
3,21,17,0.053286
3,21,18,0.0
3,21,19,0.0
3,21,20,0.0
3,21,21,0.0
3,21,22,0.0
3,21,23,0.0
3,22,0,0.0
3,22,1,0.0
3,22,2,0.0
3,22,3,0.0
3,22,4,0.0
3,22,5,0.0
3,22,6,0.003862
3,22,7,0.057984
3,22,8,0.081601
3,22,9,0.144501
3,22,10,0.198863
3,22,11,0.213468
3,22,12,0.233166
3,22,13,0.135046
3,22,14,0.092314
3,22,15,0.095493
3,22,16,0.045764
3,22,17,0.01952
3,22,18,0.0
3,22,19,0.0
3,22,20,0.0
3,22,21,0.0
3,22,22,0.0
3,22,23,0.0
3,23,0,0.0
3,23,1,0.0
3,23,2,0.0
3,23,3,0.0
3,23,4,0.0
3,23,5,0.0
3,23,6,0.0
3,23,7,0.015552
3,23,8,0.061696
3,23,9,0.08881
3,23,10,0.147262
3,23,11,0.192923
3,23,12,0.230394
3,23,13,0.235579
3,23,14,0.390741
3,23,15,0.446368
3,23,16,0.241612
3,23,17,0.057843
3,23,18,0.0
3,23,19,0.0
3,23,20,0.0
3,23,21,0.0
3,23,22,0.0
3,23,23,0.0
3,24,0,0.0
3,24,1,0.0
3,24,2,0.0
3,24,3,0.0
3,24,4,0.0
3,24,5,0.0
3,24,6,0.0
3,24,7,0.034346
3,24,8,0.066531
3,24,9,0.14725
3,24,10,0.22993
3,24,11,0.202807
3,24,12,0.207111
3,24,13,0.624523
3,24,14,0.480799
3,24,15,0.10556
3,24,16,0.094974
3,24,17,0.027382
3,24,18,0.0
3,24,19,0.0
3,24,20,0.0
3,24,21,0.0
3,24,22,0.0
3,24,23,0.0
3,25,0,0.0
3,25,1,0.0
3,25,2,0.0
3,25,3,0.0
3,25,4,0.0
3,25,5,0.0
3,25,6,0.002946
3,25,7,0.045271
3,25,8,0.144153
3,25,9,0.242528
3,25,10,0.280811
3,25,11,0.422493
3,25,12,0.700323
3,25,13,0.657226
3,25,14,0.563757
3,25,15,0.360962
3,25,16,0.230266
3,25,17,0.053502
3,25,18,0.0
3,25,19,0.0
3,25,20,0.0
3,25,21,0.0
3,25,22,0.0
3,25,23,0.0
3,26,0,0.0
3,26,1,0.0
3,26,2,0.0
3,26,3,0.0
3,26,4,0.0
3,26,5,0.0
3,26,6,0.004611
3,26,7,0.073827
3,26,8,0.302331
3,26,9,0.465057
3,26,10,0.369373
3,26,11,0.492412
3,26,12,0.665671
3,26,13,0.473038
3,26,14,0.271009
3,26,15,0.112457
3,26,16,0.044749
3,26,17,0.013738
3,26,18,0.0
3,26,19,0.0
3,26,20,0.0
3,26,21,0.0
3,26,22,0.0
3,26,23,0.0
3,27,0,0.0
3,27,1,0.0
3,27,2,0.0
3,27,3,0.0
3,27,4,0.0
3,27,5,0.0
3,27,6,0.0
3,27,7,0.010213
3,27,8,0.024226
3,27,9,0.044907
3,27,10,0.071617
3,27,11,0.089851
3,27,12,0.115202
3,27,13,0.13957
3,27,14,0.122679
3,27,15,0.122111
3,27,16,0.068451
3,27,17,0.026795
3,27,18,0.0
3,27,19,0.0
3,27,20,0.0
3,27,21,0.0
3,27,22,0.0
3,27,23,0.0
3,28,0,0.0
3,28,1,0.0
3,28,2,0.0
3,28,3,0.0
3,28,4,0.0
3,28,5,0.0
3,28,6,0.003783
3,28,7,0.061953
3,28,8,0.323839
3,28,9,0.481623
3,28,10,0.208967
3,28,11,0.213758
3,28,12,0.168712
3,28,13,0.146287
3,28,14,0.154118
3,28,15,0.097862
3,28,16,0.078344
3,28,17,0.035844
3,28,18,0.0
3,28,19,0.0
3,28,20,0.0
3,28,21,0.0
3,28,22,0.0
3,28,23,0.0
3,29,0,0.0
3,29,1,0.0
3,29,2,0.0
3,29,3,0.0
3,29,4,0.0
3,29,5,0.0
3,29,6,0.006363
3,29,7,0.043051
3,29,8,0.095028
3,29,9,0.199767
3,29,10,0.205498
3,29,11,0.25689
3,29,12,0.28109
3,29,13,0.270974
3,29,14,0.144234
3,29,15,0.110389
3,29,16,0.219025
3,29,17,0.083851
3,29,18,0.002081
3,29,19,0.0
3,29,20,0.0
3,29,21,0.0
3,29,22,0.0
3,29,23,0.0
3,30,0,0.0
3,30,1,0.0
3,30,2,0.0
3,30,3,0.0
3,30,4,0.0
3,30,5,0.0
3,30,6,0.01003
3,30,7,0.114822
3,30,8,0.287157
3,30,9,0.428537
3,30,10,0.689789
3,30,11,0.754058
3,30,12,0.754058
3,30,13,0.641344
3,30,14,0.612759
3,30,15,0.320997
3,30,16,0.125568
3,30,17,0.03174
3,30,18,0.0
3,30,19,0.0
3,30,20,0.0
3,30,21,0.0
3,30,22,0.0
3,30,23,0.0
3,31,0,0.0
3,31,1,0.0
3,31,2,0.0
3,31,3,0.0
3,31,4,0.0
3,31,5,0.0
3,31,6,0.00198
3,31,7,0.010152
3,31,8,0.04474
3,31,9,0.052254
3,31,10,0.081674
3,31,11,0.092724
3,31,12,0.071011
3,31,13,0.05683
3,31,14,0.051598
3,31,15,0.028579
3,31,16,0.061296
3,31,17,0.049763
3,31,18,0.0
3,31,19,0.0
3,31,20,0.0
3,31,21,0.0
3,31,22,0.0
3,31,23,0.0
4,1,0,0.0
4,1,1,0.0
4,1,2,0.0
4,1,3,0.0
4,1,4,0.0
4,1,5,0.0
4,1,6,0.034129
4,1,7,0.208201
4,1,8,0.419976
4,1,9,0.604929
4,1,10,0.734522
4,1,11,0.754058
4,1,12,0.754058
4,1,13,0.754058
4,1,14,0.670253
4,1,15,0.512226
4,1,16,0.189779
4,1,17,0.025494
4,1,18,0.004843
4,1,19,0.0
4,1,20,0.0
4,1,21,0.0
4,1,22,0.0
4,1,23,0.0
4,2,0,0.0
4,2,1,0.0
4,2,2,0.0
4,2,3,0.0
4,2,4,0.0
4,2,5,0.0
4,2,6,0.007605
4,2,7,0.027364
4,2,8,0.076899
4,2,9,0.134246
4,2,10,0.163352
4,2,11,0.158016
4,2,12,0.143944
4,2,13,0.153074
4,2,14,0.151693
4,2,15,0.098268
4,2,16,0.128236
4,2,17,0.059136
4,2,18,0.00404
4,2,19,0.0
4,2,20,0.0
4,2,21,0.0
4,2,22,0.0
4,2,23,0.0
4,3,0,0.0
4,3,1,0.0
4,3,2,0.0
4,3,3,0.0
4,3,4,0.0
4,3,5,0.0
4,3,6,0.012144
4,3,7,0.08471
4,3,8,0.153051
4,3,9,0.169187
4,3,10,0.217621
4,3,11,0.249419
4,3,12,0.25805
4,3,13,0.408607
4,3,14,0.552968
4,3,15,0.413224
4,3,16,0.23225
4,3,17,0.070481
4,3,18,0.008222
4,3,19,0.0
4,3,20,0.0
4,3,21,0.0
4,3,22,0.0
4,3,23,0.0
4,4,0,0.0
4,4,1,0.0
4,4,2,0.0
4,4,3,0.0
4,4,4,0.0
4,4,5,0.0
4,4,6,0.017661
4,4,7,0.034192
4,4,8,0.094393
4,4,9,0.104972
4,4,10,0.195452
4,4,11,0.098598
4,4,12,0.198213
4,4,13,0.143143
4,4,14,0.073398
4,4,15,0.078243
4,4,16,0.068393
4,4,17,0.039456
4,4,18,0.004032
4,4,19,0.0
4,4,20,0.0
4,4,21,0.0
4,4,22,0.0
4,4,23,0.0
4,5,0,0.0
4,5,1,0.0
4,5,2,0.0
4,5,3,0.0
4,5,4,0.0
4,5,5,0.0
4,5,6,0.035959
4,5,7,0.147076
4,5,8,0.273178
4,5,9,0.386762
4,5,10,0.485718
4,5,11,0.620126
4,5,12,0.754058
4,5,13,0.400022
4,5,14,0.550091
4,5,15,0.545555
4,5,16,0.33102
4,5,17,0.114156
4,5,18,0.010326
4,5,19,0.0
4,5,20,0.0
4,5,21,0.0
4,5,22,0.0
4,5,23,0.0
4,6,0,0.0
4,6,1,0.0
4,6,2,0.0
4,6,3,0.0
4,6,4,0.0
4,6,5,0.0
4,6,6,0.022353
4,6,7,0.08081
4,6,8,0.198816
4,6,9,0.189512
4,6,10,0.21486
4,6,11,0.215069
4,6,12,0.145023
4,6,13,0.151925
4,6,14,0.16138
4,6,15,0.226658
4,6,16,0.124524
4,6,17,0.090263
4,6,18,0.01277
4,6,19,0.0
4,6,20,0.0
4,6,21,0.0
4,6,22,0.0
4,6,23,0.0
4,7,0,0.0
4,7,1,0.0
4,7,2,0.0
4,7,3,0.0
4,7,4,0.0
4,7,5,0.0
4,7,6,0.043984
4,7,7,0.24718
4,7,8,0.46776
4,7,9,0.648154
4,7,10,0.754058
4,7,11,0.711123
4,7,12,0.637469
4,7,13,0.739534
4,7,14,0.705555
4,7,15,0.550126
4,7,16,0.336333
4,7,17,0.10638
4,7,18,0.015288
4,7,19,0.0
4,7,20,0.0
4,7,21,0.0
4,7,22,0.0
4,7,23,0.0
4,8,0,0.0
4,8,1,0.0
4,8,2,0.0
4,8,3,0.0
4,8,4,0.0
4,8,5,0.0
4,8,6,0.046651
4,8,7,0.142273
4,8,8,0.338398
4,8,9,0.630021
4,8,10,0.754058
4,8,11,0.754058
4,8,12,0.754058
4,8,13,0.754058
4,8,14,0.688803
4,8,15,0.5353
4,8,16,0.327841
4,8,17,0.119037
4,8,18,0.013636
4,8,19,0.0
4,8,20,0.0
4,8,21,0.0
4,8,22,0.0
4,8,23,0.0
4,9,0,0.0
4,9,1,0.0
4,9,2,0.0
4,9,3,0.0
4,9,4,0.0
4,9,5,0.0
4,9,6,0.021449
4,9,7,0.128793
4,9,8,0.297575
4,9,9,0.647713
4,9,10,0.617922
4,9,11,0.569639
4,9,12,0.754058
4,9,13,0.754058
4,9,14,0.536982
4,9,15,0.417377
4,9,16,0.333166
4,9,17,0.105431
4,9,18,0.017353
4,9,19,0.0
4,9,20,0.0
4,9,21,0.0
4,9,22,0.0
4,9,23,0.0
4,10,0,0.0
4,10,1,0.0
4,10,2,0.0
4,10,3,0.0
4,10,4,0.0
4,10,5,0.002277
4,10,6,0.048103
4,10,7,0.222076
4,10,8,0.287841
4,10,9,0.46617
4,10,10,0.634673
4,10,11,0.754058
4,10,12,0.754058
4,10,13,0.743931
4,10,14,0.639592
4,10,15,0.485231
4,10,16,0.293607
4,10,17,0.110277
4,10,18,0.017847
4,10,19,0.0
4,10,20,0.0
4,10,21,0.0
4,10,22,0.0
4,10,23,0.0
4,11,0,0.0
4,11,1,0.0
4,11,2,0.0
4,11,3,0.0
4,11,4,0.0
4,11,5,0.004101
4,11,6,0.062651
4,11,7,0.237227
4,11,8,0.442238
4,11,9,0.614093
4,11,10,0.678432
4,11,11,0.467818
4,11,12,0.352157
4,11,13,0.423804
4,11,14,0.214582
4,11,15,0.115668
4,11,16,0.097247
4,11,17,0.056494
4,11,18,0.013471
4,11,19,0.0
4,11,20,0.0
4,11,21,0.0
4,11,22,0.0
4,11,23,0.0
4,12,0,0.0
4,12,1,0.0
4,12,2,0.0
4,12,3,0.0
4,12,4,0.0
4,12,5,0.0
4,12,6,0.010532
4,12,7,0.024882
4,12,8,0.095023
4,12,9,0.161693
4,12,10,0.15102
4,12,11,0.165127
4,12,12,0.264988
4,12,13,0.305243
4,12,14,0.1937
4,12,15,0.138747
4,12,16,0.089327
4,12,17,0.096262
4,12,18,0.021144
4,12,19,0.0
4,12,20,0.0
4,12,21,0.0
4,12,22,0.0
4,12,23,0.0
4,13,0,0.0
4,13,1,0.0
4,13,2,0.0
4,13,3,0.0
4,13,4,0.0
4,13,5,0.008368
4,13,6,0.075363
4,13,7,0.280405
4,13,8,0.497052
4,13,9,0.665439
4,13,10,0.713734
4,13,11,0.638432
4,13,12,0.279326
4,13,13,0.357319
4,13,14,0.645648
4,13,15,0.555463
4,13,16,0.350498
4,13,17,0.135661
4,13,18,0.023537
4,13,19,0.0
4,13,20,0.0
4,13,21,0.0
4,13,22,0.0
4,13,23,0.0
4,14,0,0.0
4,14,1,0.0
4,14,2,0.0
4,14,3,0.0
4,14,4,0.0
4,14,5,0.009032
4,14,6,0.037907
4,14,7,0.09434
4,14,8,0.164768
4,14,9,0.229419
4,14,10,0.224095
4,14,11,0.218352
4,14,12,0.274361
4,14,13,0.649917
4,14,14,0.718327
4,14,15,0.568966
4,14,16,0.356623
4,14,17,0.130359
4,14,18,0.027459
4,14,19,0.0
4,14,20,0.0
4,14,21,0.0
4,14,22,0.0
4,14,23,0.0
4,15,0,0.0
4,15,1,0.0
4,15,2,0.0
4,15,3,0.0
4,15,4,0.0
4,15,5,0.008279
4,15,6,0.063067
4,15,7,0.260092
4,15,8,0.389767
4,15,9,0.560602
4,15,10,0.459709
4,15,11,0.748397
4,15,12,0.754058
4,15,13,0.754058
4,15,14,0.733235
4,15,15,0.573954
4,15,16,0.363108
4,15,17,0.124048
4,15,18,0.029158
4,15,19,0.0
4,15,20,0.0
4,15,21,0.0
4,15,22,0.0
4,15,23,0.0
4,16,0,0.0
4,16,1,0.0
4,16,2,0.0
4,16,3,0.0
4,16,4,0.0
4,16,5,0.00945
4,16,6,0.06038
4,16,7,0.255626
4,16,8,0.513363
4,16,9,0.680416
4,16,10,0.754058
4,16,11,0.754058
4,16,12,0.57885
4,16,13,0.333781
4,16,14,0.106283
4,16,15,0.175997
4,16,16,0.106756
4,16,17,0.04856
4,16,18,0.015421
4,16,19,0.0
4,16,20,0.0
4,16,21,0.0
4,16,22,0.0
4,16,23,0.0
4,17,0,0.0
4,17,1,0.0
4,17,2,0.0
4,17,3,0.0
4,17,4,0.0
4,17,5,0.002289
4,17,6,0.053696
4,17,7,0.184083
4,17,8,0.424732
4,17,9,0.634233
4,17,10,0.754058
4,17,11,0.754058
4,17,12,0.754058
4,17,13,0.712852
4,17,14,0.694546
4,17,15,0.546414
4,17,16,0.345985
4,17,17,0.130406
4,17,18,0.030567
4,17,19,0.0
4,17,20,0.0
4,17,21,0.0
4,17,22,0.0
4,17,23,0.0
4,18,0,0.0
4,18,1,0.0
4,18,2,0.0
4,18,3,0.0
4,18,4,0.0
4,18,5,0.0159
4,18,6,0.107061
4,18,7,0.314199
4,18,8,0.532423
4,18,9,0.701611
4,18,10,0.754058
4,18,11,0.754058
4,18,12,0.754058
4,18,13,0.754058
4,18,14,0.619998
4,18,15,0.462876
4,18,16,0.365428
4,18,17,0.13196
4,18,18,0.029686
4,18,19,0.0
4,18,20,0.0
4,18,21,0.0
4,18,22,0.0
4,18,23,0.0
4,19,0,0.0
4,19,1,0.0
4,19,2,0.0
4,19,3,0.0
4,19,4,0.0
4,19,5,0.017108
4,19,6,0.110908
4,19,7,0.322586
4,19,8,0.535938
4,19,9,0.698293
4,19,10,0.754058
4,19,11,0.754058
4,19,12,0.754058
4,19,13,0.754058
4,19,14,0.733246
4,19,15,0.584743
4,19,16,0.376229
4,19,17,0.156078
4,19,18,0.026269
4,19,19,0.0
4,19,20,0.0
4,19,21,0.0
4,19,22,0.0
4,19,23,0.0
4,20,0,0.0
4,20,1,0.0
4,20,2,0.0
4,20,3,0.0
4,20,4,0.0
4,20,5,0.01866
4,20,6,0.111019
4,20,7,0.286322
4,20,8,0.2066
4,20,9,0.410045
4,20,10,0.745984
4,20,11,0.754058
4,20,12,0.754058
4,20,13,0.754058
4,20,14,0.734662
4,20,15,0.587469
4,20,16,0.379976
4,20,17,0.159304
4,20,18,0.027228
4,20,19,0.0
4,20,20,0.0
4,20,21,0.0
4,20,22,0.0
4,20,23,0.0
4,21,0,0.0
4,21,1,0.0
4,21,2,0.0
4,21,3,0.0
4,21,4,0.0
4,21,5,0.021233
4,21,6,0.107838
4,21,7,0.327841
4,21,8,0.540567
4,21,9,0.699998
4,21,10,0.754058
4,21,11,0.754058
4,21,12,0.754058
4,21,13,0.754058
4,21,14,0.737597
4,21,15,0.589047
4,21,16,0.382574
4,21,17,0.162888
4,21,18,0.028271
4,21,19,0.0
4,21,20,0.0
4,21,21,0.0
4,21,22,0.0
4,21,23,0.0
4,22,0,0.0
4,22,1,0.0
4,22,2,0.0
4,22,3,0.0
4,22,4,0.0
4,22,5,0.022363
4,22,6,0.121693
4,22,7,0.335138
4,22,8,0.549198
4,22,9,0.709337
4,22,10,0.754058
4,22,11,0.754058
4,22,12,0.754058
4,22,13,0.754058
4,22,14,0.742075
4,22,15,0.594917
4,22,16,0.387946
4,22,17,0.166879
4,22,18,0.031063
